t,ax,ay,az,gx,gy,gz,mx,my,mz,temp,src
19.06520,-6.71946,12.81528,-9.05376,-370.95142,36.39434,484.10178,22.80910,5.59788,36.83297,28.62109,comp
19.08915,-11.22728,13.94321,-11.51665,-318.85767,72.80059,408.60178,27.31301,0.77366,30.41891,28.59570,comp
19.10526,-8.58665,11.31821,-7.29009,-219.35767,114.39434,234.72678,28.78762,-1.69704,31.64743,28.63672,comp
19.12946,-2.70774,9.71177,-4.66314,-173.57642,134.76934,113.03928,31.78957,-5.50563,28.04391,28.61133,comp
19.15340,0.07923,7.95017,-1.81644,-162.01085,133.44409,77.61836,31.86264,-7.87347,23.65117,28.65430,full
19.16977,0.59193,8.45944,-1.46366,-208.44835,115.67847,89.73555,32.62924,-9.94964,22.06328,28.65234,comp
19.19360,1.34291,8.43889,-0.80497,-217.73741,89.89722,82.35664,34.17709,-13.01800,16.44609,28.61914,comp
19.20937,0.75697,8.44737,1.93917,-223.81163,64.03784,59.65352,35.32162,-14.37444,13.23906,28.62500,comp
19.22517,2.33412,8.66307,1.38253,-264.74913,61.44019,45.47383,35.70566,-15.05755,12.03399,28.59180,comp
19.24911,1.87635,8.53160,0.68331,-273.35851,53.79565,82.66133,37.24374,-16.02093,5.57695,28.57031,comp
19.27312,-0.54357,6.02379,0.94332,-287.46007,43.23315,99.64571,36.90488,-15.97689,2.75859,28.63477,comp
19.28906,-1.32433,6.31529,0.40719,-302.48351,54.34253,77.44258,36.96048,-17.30795,-1.65156,28.61133,comp
19.31321,0.78505,7.07945,3.95992,-297.00304,70.46753,69.54024,35.91263,-19.33920,-5.23555,28.63281,comp
19.32984,0.45228,7.00981,5.93258,-297.46495,61.66284,73.06172,34.11673,-18.56234,-9.66133,28.60547,comp
19.35330,3.22767,8.23344,7.24899,-299.72667,49.63159,79.92110,31.62650,-20.19320,-16.05586,28.62109,comp
19.36909,1.83998,6.73149,7.51534,-302.52354,53.72534,124.88985,29.10110,-20.81820,-19.64766,28.62109,comp
19.39321,-0.04869,6.18413,7.92745,-313.39073,37.22534,126.59102,27.65482,-20.42269,-22.05586,28.64062,comp
19.40906,1.05384,9.30132,8.71651,-278.73448,21.93628,129.52852,22.55325,-21.39486,-24.40351,28.64453,comp
19.43330,0.68714,6.33647,9.71847,-220.67198,15.33081,96.05977,21.11868,-22.39486,-26.79023,28.63672,comp
19.44900,0.39198,3.34233,10.03878,-196.39073,35.44019,29.80977,17.47220,-21.98275,-29.18281,28.64648,comp
19.47319,-1.41369,2.81743,7.93331,-217.56261,71.28394,4.51289,14.56400,-22.62875,-31.15449,28.69336,comp
19.48914,-0.07384,1.68462,6.15206,-231.13292,93.06519,9.35274,13.10306,-20.84359,-33.18184,28.63281,comp
19.52191,0.75624,0.33501,6.58273,-229.78819,89.05347,28.49336,9.44681,-20.44320,-34.76582,28.66992,comp
19.52945,0.17323,-2.12398,9.41476,-218.49913,64.89722,36.79024,6.89212,-20.40597,-35.94551,28.61133,comp
19.55326,2.09706,0.53227,11.14327,-231.74132,56.23315,57.71211,4.68900,-18.62667,-37.16426,28.60156,comp
19.56910,1.60804,0.46452,11.70235,-289.96007,49.40112,149.77461,-0.07272,-17.87472,-38.34394,28.66992,comp
19.59323,0.40394,-1.49837,8.81954,-313.02257,33.35425,198.52461,-5.59225,-17.15255,-37.09297,28.64258,comp
19.60911,-1.01696,-2.44368,8.29318,-259.52257,23.83862,135.74336,-10.74850,-17.14298,-35.02461,28.61914,comp
19.63323,0.05140,-3.82844,11.01388,-210.33507,53.43237,70.80586,-14.05515,-15.36173,-35.81367,28.63672,comp
19.64922,1.26527,-3.22786,8.99239,-241.75694,21.69800,81.79024,-18.10593,-14.29630,-34.98994,28.59180,comp
19.67330,1.17823,-6.89973,8.54244,-258.47569,-37.42700,136.10274,-21.79147,-14.29199,-33.33955,28.67188,comp
19.68911,-1.54052,-6.46614,9.73483,-293.85069,-52.62231,129.51289,-25.47311,-14.99170,-31.26924,28.66797,comp
19.71347,-1.15062,-6.61201,6.69381,-326.47569,-52.19507,109.43477,-30.29733,-13.27002,-27.21846,28.67383,comp
19.72913,-1.19887,-5.92256,7.17892,-304.88194,-72.75757,110.59395,-33.63913,-12.59424,-23.97627,28.61719,comp
19.75326,-2.28733,-6.62800,7.87480,-299.84265,-58.53990,109.53174,-35.54898,-12.30469,-19.13568,28.62891,full
19.77761,-1.92673,-7.09260,5.48418,-306.85828,-43.28209,98.67236,-39.26773,-10.58496,-15.49700,28.63086,comp
19.79312,-2.11606,-6.33088,4.79082,-297.76453,-42.12291,96.72021,-41.51578,-10.63907,-10.63372,28.65625,comp
19.80953,-0.80552,-8.66682,3.58378,-276.71765,-47.97838,86.89990,-43.40152,-9.28849,-6.60638,28.66602,comp
19.83328,-2.14731,-9.28303,3.14091,-271.83484,-43.15807,64.38428,-44.54117,-8.63565,-2.97943,28.65039,comp
19.85584,-0.94810,-7.93830,1.98564,-265.73718,-56.51744,61.08740,-45.31998,-8.34000,1.05573,28.67578,comp
19.87336,-3.63560,-8.33088,1.60502,-249.20593,-73.36119,68.95850,-45.01529,-7.02359,6.27057,28.63086,comp
19.88923,-3.76633,-8.58943,0.14018,-207.48718,-90.14244,47.91162,-43.94009,-7.06720,8.68073,28.62305,comp
19.91341,-2.73704,-11.17732,0.42924,-186.98718,-98.92369,23.75537,-43.61929,-5.72736,12.28034,28.62891,comp
19.92955,-3.35325,-11.43782,-0.84029,-189.73132,-103.99010,12.34131,-44.01041,-4.34650,13.47370,28.67578,comp
19.95810,-4.50364,-9.30500,-2.02193,-205.52039,-90.70103,11.17822,-41.11588,-4.78278,17.87995,28.64062,comp
19.97726,-4.41367,-8.92903,-3.61861,-192.17664,-70.99791,6.97510,-40.42203,-4.49250,21.49909,28.60938,comp
19.99355,-4.21335,-7.55989,-2.61568,-174.92664,-56.36510,5.86768,-40.45667,-3.83576,24.31354,28.58203,comp
20.00923,-3.51755,-8.14289,-3.67915,-163.21570,-42.45103,14.03174,-37.17737,-4.25129,27.09870,28.64062,comp
20.03327,-3.41746,-8.72786,-3.19209,-155.45398,-42.99303,13.33008,-36.47864,-2.54132,29.08405,28.63281,comp
20.04926,-5.39304,-7.24250,-3.30251,-152.52820,-38.49303,17.06836,-35.01575,-2.55838,29.47223,28.63477,comp
20.07330,-4.93967,-6.79817,-5.85329,-125.05945,-15.61803,6.25586,-33.92981,-2.23563,30.66462,28.61914,comp
20.09717,-4.27952,-7.64143,-4.44509,-58.05945,0.53822,-13.93164,-32.82825,-2.24418,30.64829,28.63477,comp
20.11318,-2.45237,-7.75184,-4.03761,-9.93445,3.11244,-42.47852,-31.74133,-2.26988,31.85630,28.62305,comp
20.13736,-1.28928,-9.73719,-3.23683,36.15930,-14.29381,-98.54102,-32.46350,-3.30503,31.48228,28.67188,comp
20.15349,1.84158,-7.77626,-1.19191,62.09680,-43.34068,-132.57227,-33.19055,-3.64244,31.09214,28.63672,comp
20.17722,-1.79905,-6.86561,-3.22902,73.56555,-71.85631,-110.04102,-33.90588,-4.31724,29.89585,28.67969,comp
20.19324,-4.67014,-6.39515,-5.34621,133.97180,-48.65318,-108.44824,-33.16370,-5.01451,29.50107,28.65430,comp
20.21723,-7.09592,-6.44737,-6.45168,165.97180,1.47182,-97.72949,-33.89417,-4.29966,28.68613,28.63281,comp
20.23325,-6.65916,-5.61485,-7.18654,241.34680,69.90932,-65.10449,-36.41956,-7.74498,27.15977,28.65430,comp
20.25726,-7.34128,-5.70030,-3.98732,304.94055,149.34682,-57.07324,-37.10022,-7.66282,21.92148,28.65234,comp
20.27324,-4.11863,-12.44639,-0.14552,378.25305,244.15932,-82.99512,-38.88538,-9.69407,18.74766,28.61719,comp
20.29719,2.53762,-13.46202,3.95213,320.09680,286.28432,-82.39355,-42.05530,-12.64915,7.94297,28.63086,comp
20.31355,2.36758,-8.68858,4.00606,258.53430,227.03432,0.35645,-41.63660,-12.93016,3.10312,28.58984,comp
20.33717,-2.87852,-7.75499,4.00449,267.20618,205.51869,52.70020,-43.45593,-13.60203,2.32529,28.63086,comp
20.35403,-3.33677,-7.36127,5.90283,306.15732,239.79300,56.32694,-43.04003,-11.76921,-4.14816,28.65430,full
20.38004,-3.31858,-7.52496,7.51026,316.11044,247.94925,70.49100,-43.35986,-11.69560,-8.98019,28.64062,comp
20.39321,-1.76877,-7.89044,9.45459,310.43076,233.81644,81.72538,-41.84228,-8.80888,-16.29659,28.64648,comp
20.41765,-3.04026,-9.42169,9.92407,268.96201,224.26175,85.97147,-40.00048,-6.34013,-19.17745,28.65625,comp
20.43319,-3.04866,-7.45392,7.83618,207.08701,208.80862,69.54960,-38.88036,-2.78740,-24.08370,28.65234,comp
20.45753,-2.66732,-5.35822,6.79517,193.29013,181.76175,74.19804,-36.67333,0.02901,-26.97042,28.67188,comp
20.47317,-3.18148,-5.08161,7.39624,183.54013,162.12112,75.18974,-34.82275,2.16182,-30.66183,28.63086,comp
20.49711,-2.75789,-5.21198,6.74097,177.57529,140.76175,64.43192,-33.35790,4.25948,-31.90987,28.60547,comp
20.52955,-3.15462,-7.00202,8.14820,143.82529,117.51175,43.61942,-31.16845,6.69698,-32.78097,28.62109,comp
20.53765,-4.03841,-6.27936,6.88257,121.63779,69.79300,4.24442,-28.95947,7.75069,-34.43331,28.60352,comp
20.55326,-6.27864,-4.47077,5.89331,86.76279,71.18753,-8.66183,-28.60424,8.08541,-33.63937,28.65039,comp
20.57773,-7.34407,-1.23444,1.31519,95.36435,86.62503,2.38505,-26.38940,8.44014,-35.27316,28.61719,comp
20.59312,-8.84993,-1.44110,3.43433,150.95810,94.55862,43.32255,-24.56518,11.23506,-36.54562,28.66992,comp
20.61724,-8.09261,-2.64520,6.27222,183.95810,95.53519,50.21708,-23.79467,11.28200,-40.17843,28.58203,comp
20.63316,-5.96370,-2.68292,8.18921,209.70810,74.61331,44.05302,-20.51928,14.04177,-39.85763,28.66211,comp
20.65716,-1.32698,-1.00519,13.03687,199.27841,-1.32419,64.91239,-17.21459,13.66725,-39.88162,28.60547,comp
20.68131,-2.44808,-0.70758,10.71656,195.67880,-84.38669,115.31864,-13.88842,13.32155,-41.91677,28.65820,comp
20.69724,-8.19417,-1.58746,8.45874,217.39755,-144.60544,117.88114,-11.29858,12.98366,-43.96169,28.66992,comp
20.72136,-8.77474,-0.35504,7.52417,224.65927,-174.32419,87.42802,-6.15405,10.13600,-42.76540,28.60742,comp
20.73730,-7.80989,-0.89704,9.86792,232.89365,-213.98044,59.47489,-2.85131,7.99538,-41.16189,28.60547,comp
20.76116,-4.76888,-0.27985,9.93201,256.62802,-245.16794,49.34989,1.24635,3.47194,-43.94900,28.62305,comp
20.77757,-6.91146,-1.50250,9.21570,265.96396,-246.81540,41.54130,3.47095,-0.39525,-43.09939,28.62109,comp
20.80153,-6.34652,-0.90485,9.58167,262.36630,-253.22165,26.71317,8.98658,-3.94993,-41.48708,28.59375,comp
20.81710,-10.21761,-1.80621,7.30628,216.36630,-257.85837,-12.06808,13.01002,-7.17454,-37.85037,28.60156,comp
20.84114,-4.79183,0.08832,5.77210,167.61630,-226.37399,-65.22433,15.96314,-11.05345,-36.61794,28.62109,comp
20.85720,0.22380,4.64691,9.54944,149.13193,-211.48337,-77.79464,18.14088,-12.86790,-32.97927,28.63477,comp
20.88118,3.93278,6.54046,10.93030,138.63974,-244.48337,0.64286,19.59400,-14.66478,-30.14138,28.60352,comp
20.89709,-1.27034,4.80316,7.58850,121.98349,-256.38181,68.95536,20.33472,-16.07200,-29.72341,28.60742,comp
20.92111,-2.26497,3.73871,8.76331,132.29599,-265.17087,63.22880,20.70606,-21.71654,-25.60622,28.63867,comp
20.93719,-0.12630,6.27386,6.31214,108.31161,-247.78024,48.82255,21.77735,-23.17943,-21.56716,28.64844,comp
20.96128,2.99260,5.51278,7.09824,142.77768,-250.12724,36.65742,21.43256,-26.00578,-19.10319,28.58789,full
20.97824,4.33244,4.78036,8.54062,127.30112,-264.34599,21.35274,22.13226,-27.82707,-14.24772,28.61719,comp
21.00121,6.26408,6.21590,8.49588,100.31674,-271.54912,22.80489,21.37054,-28.92082,-10.59342,28.60742,comp
21.01755,3.67228,6.01168,6.55936,90.00424,-273.38213,40.07051,22.05170,-30.41692,-4.12858,28.59766,comp
21.04121,1.92228,8.18941,4.66385,79.57455,-240.56963,6.66426,22.77631,-31.84758,-2.09733,28.57031,comp
21.05713,7.71135,8.28658,2.16190,83.03940,-241.83916,46.94551,23.12836,-31.51946,-0.89616,28.63477,comp
21.08442,4.90275,5.75142,1.64481,82.19467,-240.82353,104.82051,20.12836,-31.94621,5.99447,28.58398,comp
21.09715,3.88811,5.07906,1.98611,38.44467,-196.26103,112.38301,18.99261,-31.63640,9.22884,28.57422,comp
21.12126,6.22795,5.85250,1.19022,8.30405,-148.69853,90.08614,17.87933,-31.99968,10.85189,28.62109,comp
21.13712,6.71574,7.60152,2.15067,-5.16470,-116.82353,88.93575,16.39789,-32.71599,12.89681,28.62109,comp
21.16119,7.71330,7.09127,2.14976,32.11655,-107.62041,58.46700,16.39512,-32.36638,12.88590,28.63281,comp
21.17736,10.56682,8.12154,1.90684,10.27280,-120.36259,110.84200,16.00694,-32.74846,15.31950,28.59570,comp
21.20119,5.37932,5.66060,-0.99745,-24.69595,-103.26884,180.46700,12.68272,-32.04924,16.95524,28.64844,comp
21.21704,5.57768,5.19063,-0.56532,-46.03970,-42.51884,174.31465,10.85948,-32.37200,16.17008,28.60938,comp
21.24118,6.64409,5.30916,-1.16054,-138.53970,32.29366,217.06465,9.01280,-33.43547,18.23063,28.59570,comp
21.25714,8.21538,6.28963,-1.96181,-150.49283,88.54366,247.26778,6.10850,-35.13274,16.66520,28.61328,comp
21.28164,14.96147,10.00252,7.69444,-119.08658,83.32881,277.84590,3.19444,-35.78459,15.09293,28.54297,comp
21.29720,9.98491,3.47518,4.37413,-132.01627,54.21944,295.22090,0.63780,-35.74739,13.90934,28.63672,comp
21.32136,4.53959,-2.21623,-0.29775,-119.00064,75.75069,203.34590,-1.91884,-36.76888,13.55167,28.61328,comp
21.33720,10.35600,-4.66935,2.90538,-76.09439,106.50069,83.47090,-3.38271,-36.75182,13.16349,28.60156,comp
21.36117,8.50249,1.11190,0.68468,-59.92252,126.14131,41.25215,-4.10097,-36.01793,11.13810,28.58398,comp
21.37840,11.74663,0.36532,5.43468,66.20248,114.40694,-115.99785,-4.43007,-37.72496,8.75333,28.61133,comp
21.40119,13.83452,0.61312,9.08116,51.23373,21.28194,-70.90410,-2.57851,-37.36022,6.71232,28.59961,comp
21.41715,8.06499,0.86336,5.33897,-6.20377,-24.21806,-27.56035,-2.21914,-37.02086,7.11002,28.58008,comp
21.44122,6.82670,0.55453,2.86632,-13.77017,-23.85210,-36.09941,-1.49013,-36.32799,7.08767,28.59570,comp
21.45719,9.81499,2.82796,6.97178,16.62045,-30.80913,-76.78691,0.33506,-37.76744,9.10720,28.61719,comp
21.48131,11.63530,3.28231,7.01677,21.19467,-77.77788,-74.59160,1.42295,-36.73522,9.48244,28.58789,comp
21.49712,11.36503,2.48446,5.34489,31.26498,-132.80913,-46.46660,1.77085,-36.41271,11.08596,28.57617,comp
21.53783,11.93290,1.86043,5.85466,28.51889,-179.68413,-23.70097,1.75326,-35.73253,12.28420,28.60352,comp
21.54541,8.00126,4.51278,3.71989,15.82358,-185.54350,-3.87285,0.99447,-35.05773,14.29006,28.61719,comp
21.56203,7.62159,4.38167,-0.36098,60.38638,-170.72227,-36.46422,2.41933,-35.13062,18.32387,28.60156,full
21.58554,6.48487,3.26058,-1.50453,141.07388,-165.53477,-68.13609,2.01382,-33.77319,21.11879,28.59570,comp
21.60175,2.74268,0.43246,-3.06020,160.35513,-126.31602,-104.44859,1.99438,-32.38940,21.90639,28.60352,comp
21.62521,3.08179,2.08871,-3.84193,165.96841,-79.53477,-170.51109,1.96328,-32.08203,24.72670,28.58789,comp
21.64140,5.25562,0.83089,-0.32631,196.65591,-41.94102,-257.07359,4.52187,-31.41016,25.09682,28.65430,comp
21.66529,8.16187,-1.79606,-0.99770,154.49966,-31.56602,-298.19859,6.71523,-30.37988,25.05339,28.61523,comp
21.68106,10.10035,4.09066,2.73473,95.37466,-51.45665,-293.07359,7.78262,-29.37695,27.44793,28.57617,comp
21.70538,5.36207,7.24300,-3.09731,77.79653,-73.17540,-274.52672,12.15762,-27.32812,28.16619,28.59766,comp
21.72114,3.86304,8.00667,-2.89088,147.73403,-71.71153,-364.83922,13.23867,-24.89453,28.12093,28.56836,comp
21.74515,5.21851,9.21859,-2.75514,186.67153,-73.05333,-424.87047,15.75625,-21.80859,30.46859,28.57812,comp
21.76162,5.61085,8.41634,-3.10182,150.98403,-73.66368,-371.05797,17.55410,-19.75977,32.43245,28.59766,comp
21.78522,4.07178,10.24447,-3.51881,97.76528,-86.71837,-248.30797,19.34707,-16.65625,33.97054,28.56055,comp
21.80160,-1.88525,9.76961,-8.15553,114.96841,-70.43712,-232.55797,18.95522,-13.51367,33.92452,28.62305,comp
21.82515,-1.78777,6.55086,-6.38210,175.31216,-53.78087,-296.93297,18.91009,-10.40234,35.89620,28.62109,comp
21.84123,-1.05291,9.35555,-4.67604,158.96841,-38.40587,-306.33141,18.52557,-9.71973,37.08663,28.58984,comp
21.86526,0.28303,11.27743,-4.33498,114.15591,-34.98985,-214.83141,17.74822,-6.24902,38.65694,28.63867,comp
21.88132,-5.52947,12.67293,-8.31154,89.29653,-20.47423,-112.89391,15.88885,-4.15332,39.44844,28.58398,comp
21.90523,-5.55386,5.57918,-8.11562,146.48403,1.11952,-161.67516,15.51141,-3.81396,40.23360,28.61523,comp
21.92125,-4.14858,6.48983,-6.22304,112.70278,16.18983,-196.83141,13.29461,-2.76221,41.06466,28.60938,comp
21.94527,1.19517,6.29513,-5.72572,116.31216,16.02431,-208.81578,12.90984,-1.02100,41.44381,28.63281,comp
21.96118,0.26109,8.22872,-5.18861,85.32778,-18.66319,-152.28453,11.42547,-1.38843,43.46529,28.62695,comp
21.98528,-2.97329,6.65548,-9.09682,111.81216,-42.81944,-161.20641,11.06902,-0.66431,41.85299,28.62500,comp
22.00592,-3.52016,5.68282,-7.23940,142.35903,-53.69444,-196.95641,8.48113,0.73901,42.66988,28.63477,comp
22.02519,-2.43325,5.40182,-7.05348,141.94204,-64.24913,-221.92516,6.61980,2.12476,44.28609,28.59766,comp
22.04123,-4.02895,3.84615,-7.59303,127.58266,-69.89757,-191.64391,4.77410,3.53394,44.28276,28.59961,comp
22.06524,-5.20083,2.68307,-7.43495,124.19595,-69.13438,-180.11266,1.09051,5.30640,44.29960,28.65039,comp
22.08937,-7.29458,2.29342,-9.40565,117.16470,-58.29845,-139.86266,-0.39289,6.35229,45.09745,28.58789,comp
22.10829,-5.39614,1.33980,-6.78456,129.61001,-54.24376,-128.45641,-2.58820,7.08472,43.90702,28.59961,comp
22.12939,-7.42739,2.75680,-8.22890,104.42251,-56.79845,-84.64391,-3.69562,7.43652,44.32280,28.60938,comp
22.14510,-7.87612,0.38961,-8.07924,137.45376,-68.67345,-115.12828,-5.90070,8.50488,43.91166,28.58789,comp
22.16930,-4.92971,2.42633,-6.19992,141.00575,-82.60057,-129.01147,-7.37935,9.92769,43.93377,28.58984,full
22.18524,-6.37405,-0.48578,-8.55539,139.12099,-80.04002,-107.79272,-9.57857,9.94255,43.92196,28.59961,comp
22.21076,-9.39944,-0.86664,-8.93307,127.37880,-58.83690,-100.19507,-13.60591,10.68962,42.75692,28.59375,comp
22.22505,-5.98538,-0.61896,-6.96432,141.21474,-51.42674,-91.75757,-14.70064,11.05827,41.94979,28.62109,comp
22.25009,-5.44827,-1.19318,-6.22165,116.63661,-49.75291,-70.00757,-17.26118,11.08998,41.17635,28.59766,comp
22.26516,-6.20364,-0.43927,-7.19968,139.94911,-60.82323,-47.27319,-16.89180,11.79652,40.35506,28.63867,comp
22.28923,-6.38626,-3.07013,-5.16452,119.96474,-45.68260,-33.41382,-20.18086,11.83931,39.17928,28.56836,comp
22.30549,-7.09964,-1.36213,-4.76218,78.05849,-18.76073,1.42993,-21.65938,12.18745,39.99520,28.62305,comp
22.32926,-6.85366,-3.65119,-5.98581,39.58974,-2.30760,22.22681,-22.03364,12.53364,40.40291,28.60352,comp
22.34522,-4.90933,-0.86603,-6.41013,80.24599,-15.51854,36.96899,-23.48384,13.62544,37.97127,28.60547,comp
22.36946,-7.01284,-2.79963,-5.84030,106.54286,-29.10448,57.53149,-24.19429,13.66685,35.56697,28.61133,comp
22.38511,-8.27554,-3.54963,-6.19260,127.40224,-30.00633,48.57056,-24.94722,15.05650,36.35848,28.58203,comp
22.41600,-8.82534,-2.56330,-3.94650,93.40224,8.99367,64.23462,-26.40523,14.73155,35.58406,28.58008,comp
22.42551,-11.01870,-4.66291,-5.54806,41.99599,71.36867,100.82837,-27.11861,15.11363,33.54891,28.63672,comp
22.44928,-9.79409,-3.26447,-5.69565,26.53505,119.30617,107.65259,-26.41792,16.47496,35.54598,28.60742,comp
22.46528,-6.62613,-2.59894,-5.25912,32.67958,103.68898,103.73267,-25.67671,15.42320,35.56080,28.61523,comp
22.48941,-5.86685,-4.27472,-5.65170,66.24208,43.09523,66.67017,-26.03877,15.43139,35.15577,28.58008,comp
22.50546,-5.87289,-3.14582,-5.61093,100.36708,-22.71727,9.98267,-26.04072,16.49096,34.34425,28.63867,comp
22.53769,-7.51547,-2.78669,-4.70126,86.57021,-1.06102,29.67017,-28.59150,16.18628,32.77394,28.60742,comp
22.55327,-10.83578,-2.45197,-6.77158,20.69521,81.62648,72.29517,-27.12861,16.51660,33.14039,28.65234,comp
22.56926,-10.85224,-4.36603,-6.82452,7.65614,136.15773,87.05298,-27.49873,16.51298,33.54176,28.61523,comp
22.59331,-7.45966,-3.72443,-5.05206,-17.03136,166.50148,86.78906,-27.15034,15.77714,35.96754,28.59766,comp
22.60940,-5.73994,-4.59211,-6.20050,-23.04308,143.56398,56.82031,-27.13078,14.74882,34.78004,28.64062,comp
22.63323,-0.14619,-3.30500,-5.47589,3.30067,58.31398,-8.86719,-25.67277,14.01591,36.38258,28.59766,comp
22.64918,-1.83076,-3.09345,-7.06085,16.70692,-14.49852,-11.00977,-26.75675,12.98954,35.60426,28.58984,comp
22.67328,-4.65107,-3.84687,-8.50616,29.92567,-85.62352,-73.19727,-26.75716,13.34525,35.20704,28.64453,comp
22.68910,-5.19941,-1.45820,-9.56964,71.95692,-168.62352,-147.75977,-27.84505,13.37086,34.00294,28.61914,comp
22.71337,-4.93794,-4.31952,-6.72589,125.80067,-258.31102,-220.88477,-28.56380,13.74805,32.38185,28.59961,comp
22.72922,-6.04829,-4.53437,-4.35284,130.88661,-309.31102,-253.72852,-32.55013,14.55225,27.16310,28.59766,comp
22.75337,-6.00541,-4.73896,-5.15851,128.67567,-309.36293,-248.19727,-33.25081,13.90186,24.36622,28.58008,comp
22.76919,-8.82825,-7.27728,-2.36008,158.16504,-285.52942,-205.04359,-35.82344,14.63796,23.16286,28.59570,full
22.79336,-9.12390,-9.02630,0.75906,113.35254,-229.99817,-179.63734,-37.97774,12.95730,19.98513,28.58789,comp
22.80914,-8.12585,-6.28607,-0.90696,85.05566,-160.99817,-121.51234,-38.66426,11.62038,16.38747,28.62109,comp
22.83329,-13.14538,-9.93841,0.89089,54.36816,-67.31067,-63.04359,-39.40547,12.32449,16.39027,28.62695,comp
22.84921,-7.21960,-7.57318,-0.13645,23.43066,-42.10754,-83.12172,-40.47285,10.96609,14.40199,28.59766,comp
22.87336,-5.23816,-6.59906,-0.95969,5.86816,-5.13879,-32.96547,-39.74434,10.95506,14.80043,28.64258,comp
22.88913,-6.76062,-7.35247,-1.40842,-8.95996,28.95496,3.28453,-40.47237,9.90818,15.22450,28.57227,comp
22.91396,-6.31238,-4.78607,-3.78342,-13.41309,47.07996,-13.73109,-40.82491,8.87693,14.44471,28.62891,comp
22.93754,-2.21863,-4.24017,-2.19749,40.02441,12.73621,-20.01625,-40.81793,8.88912,13.64149,28.62305,comp
22.95341,-6.98035,-4.85589,-3.39085,41.24512,19.93542,2.01500,-40.82963,9.21920,14.83680,28.60352,comp
22.97778,-7.14624,-7.28753,-0.86936,53.26855,32.20105,-2.74281,-41.55619,9.23698,14.04139,28.61719,comp
22.99317,-10.46655,-6.39007,-1.43235,22.75293,89.79480,22.21031,-41.92118,8.89127,14.05353,28.57617,comp
23.01752,-8.64819,-9.02484,1.53054,-3.79395,119.15417,20.38023,-41.18876,8.53092,14.45465,28.58203,comp
23.03326,-5.06421,-6.45257,0.57644,-1.90430,87.91980,-20.55727,-41.19452,8.87345,14.84919,28.58594,comp
23.05729,-4.25464,-7.82562,0.93899,6.09180,37.95105,-53.68227,-41.55682,8.17912,14.86696,28.63867,comp
23.07376,-3.35376,-6.02972,-0.36668,31.40430,-2.14270,-52.28578,-41.16693,6.44279,14.08181,28.58984,comp
23.09723,-5.34888,-8.89495,-0.45249,43.12305,-22.51770,-64.84828,-42.25970,6.10783,13.69289,28.57617,comp
23.11314,-2.80981,-7.93109,0.35561,37.20508,-42.28333,-68.93813,-41.87762,4.71525,13.30837,28.58594,comp
23.13731,-3.87524,-6.83148,-2.63853,50.92383,-34.77942,-38.61000,-41.87102,5.78556,11.68239,28.62305,comp
23.15335,-4.18140,-8.56585,-0.79575,65.33008,-68.62317,-68.98500,-42.21331,3.35197,11.31936,28.57227,comp
23.17728,-4.06744,-6.67913,-3.07310,68.99023,-85.65442,-62.77016,-43.30901,3.36591,10.92531,28.63477,comp
23.19314,-4.99664,-10.63616,-0.21958,83.45117,-86.20276,-60.08266,-42.93474,2.67207,10.53444,28.56445,comp
23.21722,-3.92145,-10.14544,0.19302,53.43555,-81.26526,-49.47328,-42.90650,1.30000,8.94265,28.57422,comp
23.23466,-3.82715,-8.49798,-1.24351,57.69336,-77.41760,-46.17250,-43.27881,2.00068,8.93534,28.63477,comp
23.25765,-4.21631,-10.50384,1.23110,62.88477,-69.73010,-25.92250,-42.88672,0.98212,6.93925,28.58789,comp
23.27324,-5.10693,-9.71527,1.13473,34.27539,-46.49573,11.04625,-42.50855,1.34541,5.71757,28.58008,comp
23.29722,-11.39990,-12.25628,1.61031,18.75977,7.75427,42.67125,-42.87940,1.34230,6.12431,28.58789,comp
23.31370,-6.09912,-12.84954,5.30953,-14.52148,2.33630,-4.64125,-43.25586,1.68190,6.92655,28.58594,comp
23.33726,-2.45264,-10.19720,2.76266,-41.39648,11.52380,21.49937,-42.52832,1.67101,7.32597,28.61719,comp
23.35331,-3.09228,-12.95306,6.77438,-79.99023,51.96130,105.12437,-43.26319,3.08312,6.50175,28.57227,comp
23.37727,-12.07295,-10.40800,-0.97851,-194.85466,149.64659,201.90567,-42.94776,5.47757,9.27969,28.60938,full
23.39353,-9.46944,-11.99590,-0.16747,-216.32341,205.11534,142.40567,-41.54444,7.84281,13.65860,28.61523,comp
23.41725,-6.21944,-8.59160,0.63038,-280.51091,271.24034,157.48380,-41.56952,7.80783,16.08047,28.62305,comp
23.43968,-0.48897,-5.78691,-0.79833,-307.18279,288.14659,161.76505,-39.43671,9.45236,21.66641,28.55664,comp
23.45759,1.06474,-2.13652,-4.55615,-291.46404,231.92784,169.20255,-36.93476,10.04221,27.67422,28.57812,comp
23.47317,-4.25948,-4.41972,-3.92040,-197.96404,155.74034,137.71817,-34.01484,9.29318,29.67422,28.63672,comp
23.49740,-2.93721,-4.41008,-5.79736,-143.02654,100.64659,53.34317,-32.93671,8.89353,32.47305,28.61133,comp
23.51320,-3.97432,-1.74211,-4.74169,-71.21404,63.92784,44.03848,-31.13105,8.83872,35.27969,28.58008,comp
23.54535,-3.99350,-4.66008,-3.57079,-24.33904,27.36534,17.89786,-30.39325,8.83903,34.86929,28.58789,comp
