t,ax,ay,az,gx,gy,gz,mx,my,mz,temp
4.8161,-0.0850,0.8993,-9.8634,0.4498,-0.4952,0.1568,-7.6946,32.7666,24.1450,31.5234
4.8320,0.0395,1.2214,-9.7311,0.3891,-0.3121,-0.0264,-6.6543,32.8070,22.9017,31.5469
4.8570,0.0407,0.7847,-9.8224,0.1454,-0.1291,0.0956,-6.9876,32.8127,22.4966,31.5215
4.8720,-0.0202,1.1619,-9.7642,0.2063,0.3592,0.0346,-8.0276,32.0246,23.3511,31.5742
4.8970,0.3939,1.0555,-9.8420,0.2064,0.3593,0.0955,-8.0144,32.7932,22.9246,31.5098
4.9121,0.1607,1.1134,-9.8260,0.3282,-0.0067,0.0346,-7.0007,33.5427,23.7073,31.5391
4.9360,0.3528,1.4110,-9.7167,0.3282,-0.2509,-0.0875,-6.6668,32.7868,23.7169,31.5273
4.9520,0.0440,1.0465,-9.7331,0.2672,-0.4950,0.0956,-7.6677,32.8067,22.5109,31.5547
4.9764,-0.0128,1.3244,-9.7680,0.2064,-0.1293,-0.0264,-7.3486,32.3990,23.7306,31.4902
4.9920,0.0006,1.1162,-9.8301,0.2673,0.1150,0.2176,-7.0037,32.4143,23.3236,31.5645
5.0269,0.0130,1.0171,-9.7705,0.3893,0.5420,-0.0263,-7.3362,33.1682,23.3076,31.5332
5.0445,0.3081,1.2157,-9.7845,0.1472,0.2993,0.0948,-7.3418,33.1572,23.7121,31.5000
5.0562,0.2281,0.8830,-9.8037,0.2063,-0.0066,0.0957,-7.3410,32.7908,23.3235,31.5586
5.0804,0.2958,1.1947,-9.7968,0.2673,-0.1899,-0.0264,-7.3319,32.4316,22.5173,31.4941
5.0964,-0.0067,1.0484,-9.7990,0.0235,-0.4941,0.0948,-6.9861,32.4461,22.1067,31.5371
5.1120,0.0220,0.9910,-9.7724,0.1447,-0.1904,-0.0870,-7.3397,32.7888,23.3166,31.5273
5.1362,0.0231,1.2062,-9.7523,0.0849,0.1143,0.0347,-7.3794,31.9817,25.3811,31.5547
5.1607,0.1072,0.9477,-9.8246,0.0837,0.3584,-0.0259,-6.6470,33.5647,22.8830,31.5117
5.1782,0.3350,1.2077,-9.7976,-0.0371,0.2999,-0.0264,-7.3262,31.6927,21.7209,31.5293
5.2001,0.1672,1.1333,-9.7972,-0.0973,-0.0646,0.0347,-7.3410,32.7903,23.3244,31.5820
5.2162,0.2905,1.0547,-9.7599,0.0196,-0.3086,-0.0264,-7.6840,32.4068,23.3364,31.5410
5.2402,-0.0206,1.2653,-9.7712,0.0213,-0.3731,0.0957,-7.0058,31.6670,22.9419,31.5312
5.2563,0.0302,1.0555,-9.8052,0.0195,-0.0786,0.0921,-7.0011,32.7940,23.3186,31.5391
5.2801,0.0711,1.2378,-9.7676,0.0239,0.1743,0.0346,-8.0118,32.4246,22.5300,31.5332
5.2963,0.0715,1.1296,-9.7876,-0.0372,0.3581,0.0957,-8.0181,32.4145,22.9377,31.5664
5.3200,0.3393,1.0389,-9.7656,0.1379,0.2298,0.0346,-6.9908,32.4340,22.5093,31.5586
5.3361,0.1261,1.1905,-9.8275,0.0858,-0.1850,0.0346,-7.3401,32.7898,23.3213,31.5488
5.3601,0.2673,0.9931,-9.8027,0.0230,-0.2511,-0.0857,-7.3395,33.5383,23.7104,31.5234
5.3827,0.0775,1.0901,-9.8095,0.0230,-0.3878,0.0810,-7.3470,32.0315,23.3401,31.5488
5.4001,-0.0471,1.1073,-9.7722,-0.0380,0.0252,-0.0192,-7.3394,32.7888,23.3182,31.6133
5.4081,-0.1717,1.1245,-9.7349,-0.0990,0.4383,-0.1195,-7.3319,33.5461,23.2964,31.6777
5.4160,-0.0153,1.0116,-9.7436,-0.0380,0.5903,-0.1266,-6.9764,33.9499,22.4687,31.6113
5.4401,0.0813,1.1759,-9.8044,-0.0087,0.3593,0.0029,-7.3285,32.8102,22.5055,31.5332
5.4561,0.3137,1.0781,-9.7908,-0.0692,0.2050,-0.0875,-6.3295,32.4103,23.7174,31.5801
5.4847,0.2205,1.1365,-9.7898,-0.1137,-0.2069,0.0345,-7.6840,32.4074,23.3363,31.5547
5.4961,0.1163,1.2210,-9.7699,-0.1302,-0.2508,0.0034,-7.6874,32.0283,23.3456,31.5957
5.5291,0.0910,1.0846,-9.7776,-0.0991,-0.3728,-0.0118,-6.9960,33.1719,23.3028,31.5488
5.5367,-0.0834,1.2137,-9.8114,-0.0991,-0.0679,-0.0265,-7.0071,32.0351,23.3340,31.5645
5.5603,0.1104,1.1546,-9.7786,-0.0991,0.2373,0.0955,-6.6543,32.0587,22.5127,31.5684
5.5763,0.1495,1.1418,-9.7744,-0.0368,0.2983,-0.0265,-7.6845,32.4083,23.3393,31.5410
5.6027,0.2035,1.2234,-9.7792,0.0229,0.2373,-0.0265,-6.6572,32.4279,22.9109,31.5586
5.6247,0.2892,1.0370,-9.7941,0.0839,-0.0676,0.0345,-6.9861,33.1955,22.4995,31.5840
5.6401,0.0805,1.1722,-9.8065,0.0229,-0.2806,0.0034,-7.6736,32.7956,22.9157,31.6113
5.6565,0.1105,1.0544,-9.7515,-0.0991,-0.2507,0.0955,-7.3493,32.0343,23.3491,31.5742
5.6897,0.0002,1.0263,-9.7545,-0.0381,-0.0678,0.0345,-7.3501,31.6515,23.3457,31.5234
5.6963,0.0793,1.1419,-9.7867,-0.0381,0.2372,-0.0875,-7.0014,32.0460,22.9292,31.6133
5.7204,0.2034,0.9940,-9.8244,-0.0381,0.2982,0.0955,-7.6748,32.7975,22.9222,31.5293
5.7441,0.2287,1.1463,-9.7861,-0.0991,0.0542,0.0955,-7.0073,32.7843,23.7259,31.5918
5.7609,0.2193,1.1119,-9.7817,-0.1601,-0.1899,-0.0266,-7.6811,32.0382,22.9373,31.5352
5.7926,0.1149,1.0610,-9.7853,-0.0991,-0.3120,0.0345,-8.0471,31.9953,24.5770,31.5547
5.8010,0.0662,1.2132,-9.7794,-0.0381,-0.1900,-0.0876,-8.0213,32.7839,23.3348,31.5547
5.8241,0.0158,1.0694,-9.7967,-0.1601,0.1149,0.0345,-6.6668,32.0383,23.3269,31.5859
5.8400,0.1008,1.2112,-9.7889,0.0229,0.1149,0.0345,-7.7000,31.2595,23.7708,31.5957
5.8642,0.1964,1.1305,-9.7550,-0.0381,0.2980,0.0345,-7.3524,32.7692,24.1353,31.5312
5.8810,0.2448,1.1025,-9.7878,-0.0381,0.0540,-0.0266,-6.9991,33.5412,23.7031,31.5801
5.9042,0.1722,1.1959,-9.8180,0.0839,-0.2512,0.0345,-6.6519,33.5538,23.2864,31.5859
5.9201,0.1066,1.0199,-9.7958,0.0228,-0.1902,0.0345,-7.3389,32.7887,23.3167,31.5938
5.9466,0.0391,1.1533,-9.7950,0.0839,-0.1292,-0.0266,-7.3402,32.0411,22.9307,31.5312
5.9606,0.0347,1.0962,-9.7847,0.1449,0.1758,-0.0266,-8.0131,32.7916,22.9206,31.5547
5.9847,0.1604,1.0468,-9.8101,0.0839,0.2978,-0.0266,-7.6779,33.1668,23.3227,31.5469
5.9999,0.2048,1.1417,-9.7838,-0.0381,0.1758,0.0345,-7.6876,32.7774,23.7400,31.5625
6.0243,0.2421,0.9987,-9.8058,-0.0992,-0.0682,-0.0265,-7.6674,32.8059,22.5105,31.5879
6.0401,0.1768,1.1558,-9.7688,0.0230,-0.2511,0.0346,-7.6757,32.7975,22.9223,31.5859
6.0649,0.0448,1.1032,-9.7951,0.0230,-0.2511,-0.0264,-7.3459,31.6638,22.9445,31.5684
6.0802,0.0873,1.0873,-9.7941,-0.0990,-0.0681,0.0346,-7.3474,32.0312,23.3366,31.5820
6.1042,0.0361,1.2001,-9.7973,-0.0990,0.1150,0.0347,-7.7065,31.9975,24.5651,31.5859
6.1200,0.1771,1.0996,-9.7686,0.0230,0.2370,-0.0265,-8.3608,31.6645,22.5573,31.5527
6.1443,0.2034,1.1835,-9.7686,0.0230,0.1152,0.0345,-7.0024,32.0466,22.9293,31.5781
6.1603,0.2001,1.1387,-9.8004,0.0230,-0.0681,0.0341,-6.6518,32.4384,22.5033,31.5996
6.1845,0.1619,1.1045,-9.8004,-0.0380,-0.2509,0.0344,-7.3564,31.6411,23.7504,31.6035
6.2019,0.0253,1.1518,-9.7691,0.0839,-0.1901,-0.0264,-8.0083,32.8032,22.5140,31.5977
6.2247,0.0979,1.0556,-9.7727,0.0222,-0.0075,0.0951,-8.0257,32.4057,23.3451,31.5547
6.2406,0.0758,1.1249,-9.7991,0.0230,0.1757,0.0348,-7.3446,32.4117,23.3302,31.5605
6.2643,0.1692,1.0962,-9.7932,0.0247,0.2369,0.0337,-7.3550,32.0233,23.7507,31.5312
6.2883,0.2306,1.0548,-9.7971,0.0222,0.0540,0.0341,-7.3383,32.4217,22.9225,31.5742
6.3046,0.1625,1.1543,-9.8118,-0.0973,-0.1283,0.0346,-6.6518,33.1879,22.8953,31.6094
6.3283,0.1488,1.0410,-9.7953,0.0231,-0.1901,0.0337,-7.3510,33.1507,24.1307,31.6094
6.3445,0.0362,1.1602,-9.8015,-0.0380,-0.1919,0.0363,-7.6727,32.4291,22.5242,31.5742
6.3684,0.0723,1.1470,-9.7727,0.0824,-0.0079,0.0337,-7.6916,32.3988,23.7479,31.5449
6.3843,0.1132,1.1345,-9.7748,-0.0344,0.1759,-0.0230,-6.9919,33.1845,22.9022,31.5703
6.4082,0.1607,1.1889,-9.7738,-0.0989,0.1768,0.0329,-7.0176,31.6464,23.7518,31.6055
6.4242,0.2344,1.1148,-9.7944,-0.0379,-0.0062,0.0329,-7.3362,32.8027,22.9202,31.6035
6.4483,0.1523,1.1733,-9.7842,-0.0307,-0.1758,0.0417,-6.6712,32.4093,23.7303,31.5840
6.4643,0.0913,1.1179,-9.8003,0.0858,-0.1918,-0.1433,-7.6849,32.4091,23.3399,31.5859
6.4882,0.0736,1.1033,-9.7839,0.0214,-0.0715,0.0311,-7.3362,32.0543,22.5308,31.5977
6.5087,0.0376,1.1488,-9.7742,0.1452,0.0857,-0.0118,-7.3440,32.4115,23.3306,31.5879
6.5367,0.1382,1.0532,-9.7995,-0.0307,0.1221,-0.0193,-7.6722,31.6801,22.1324,31.5801
6.5449,0.1740,1.0963,-9.7827,0.0530,0.1461,-0.0265,-6.6477,32.8178,22.4947,31.5977
6.5680,0.2144,1.0937,-9.7803,0.0377,-0.0534,0.0955,-7.0074,32.7850,23.7271,31.5586
6.5841,0.1919,1.0562,-9.7971,-0.0379,-0.1913,0.0034,-7.3369,33.1700,23.3126,31.5918
6.6112,0.0955,1.1478,-9.7749,-0.0550,-0.1437,-0.0411,-6.9883,32.0665,22.1114,31.5781
6.6245,0.0623,1.1036,-9.7941,-0.0080,-0.0058,0.0047,-7.0121,32.4080,23.7423,31.5840
6.6483,0.0843,1.1641,-9.7936,0.0547,0.0395,-0.0264,-7.0022,32.7953,23.3217,31.5859
6.6647,0.1003,1.2002,-9.7924,-0.0380,0.2372,0.0956,-6.9854,32.4444,22.1020,31.6074
6.6891,0.1875,1.1131,-9.7757,0.0840,0.1762,-0.0264,-7.3416,32.7909,23.3247,31.5527
6.7136,0.1969,1.1812,-9.7906,-0.0380,-0.0977,-0.0264,-7.6795,32.4193,22.9352,31.5605
6.7288,0.1613,1.1516,-9.7793,-0.0380,-0.0678,0.0346,-6.6756,32.0301,23.7429,31.5723
6.7522,0.1039,1.1341,-9.7589,-0.0380,-0.2508,0.0346,-7.3519,32.4015,23.7420,31.6113
6.7687,0.0673,1.1561,-9.7982,0.0218,-0.0056,-0.0252,-7.0020,32.7943,23.3191,31.5898
6.7845,0.0969,1.0564,-9.7882,0.0840,0.1762,-0.0875,-7.6920,31.6488,23.3556,31.5645
6.8165,0.1494,1.1379,-9.8160,0.0230,0.2372,-0.0264,-7.3590,32.3924,24.1529,31.5547
6.8242,0.1989,1.0856,-9.7798,-0.0380,0.0542,0.0346,-7.3353,32.8002,22.9137,31.6230
6.8506,0.2205,1.0952,-9.8012,0.0230,-0.0678,-0.0264,-7.6866,32.4093,23.3429,31.6035
6.8723,0.1166,1.1361,-9.7945,0.0230,-0.2508,0.0346,-7.6762,32.7977,22.9225,31.5898
6.8883,0.1159,1.0701,-9.7830,0.0230,-0.1898,-0.0264,-7.3612,32.7608,24.5475,31.5820
6.9184,0.0574,1.1529,-9.8009,0.0840,-0.0678,-0.0264,-8.0331,32.3959,23.7560,31.6133
6.9292,0.1152,1.1229,-9.7921,0.0230,0.0543,-0.0264,-7.3529,32.4028,23.7443,31.6152
6.9526,0.1801,1.1418,-9.7865,0.0230,0.1763,-0.0264,-7.0162,32.0270,23.7478,31.5742
6.9686,0.1697,1.1822,-9.8008,0.0230,0.1153,0.0346,-7.3551,32.0218,23.7471,31.6055
6.9922,0.1996,1.1247,-9.8084,-0.0990,-0.1287,0.0346,-6.9989,32.4246,22.9166,31.5820
7.0083,0.1061,1.1825,-9.7695,0.0840,-0.1898,-0.0264,-7.6727,32.4278,22.5206,31.6055
7.0323,0.0782,1.1146,-9.7807,0.0840,-0.0068,-0.0264,-6.6781,32.3988,24.1378,31.5703
7.0484,0.0826,1.1146,-9.8020,0.0230,-0.0068,0.0346,-7.7074,31.9981,24.5689,31.5859
7.0723,0.1210,1.1367,-9.7870,0.0840,0.1152,-0.0264,-7.3331,32.4320,22.5181,31.6055
7.0886,0.2018,1.0707,-9.7869,0.0840,0.1152,0.0346,-7.6796,32.4184,22.9317,31.6191
7.1130,0.2001,1.0994,-9.7897,0.0231,-0.0678,0.0346,-6.9970,32.8064,22.9170,31.5605
7.1281,0.1811,1.0878,-9.8052,0.0230,-0.1898,0.0346,-7.0060,32.4162,23.3310,31.5977
7.1523,0.0935,1.0986,-9.8088,0.0229,-0.0679,-0.0264,-6.9928,33.1848,22.9045,31.6113
7.1680,0.0557,1.1215,-9.7973,0.0839,-0.0679,0.0345,-6.9922,33.1839,22.9014,31.5762
7.1926,0.1113,1.0735,-9.7879,-0.0990,0.0542,0.0345,-7.6772,32.7996,22.9287,31.5879
7.2091,0.1134,1.1678,-9.7895,0.0839,0.1763,-0.0265,-6.6645,33.1673,23.7114,31.5957
7.2322,0.1996,1.1307,-9.7763,-0.0989,0.1153,-0.0266,-7.3623,32.0140,24.1621,31.5996
7.2481,0.1723,1.1387,-9.7777,0.0230,-0.0679,0.0346,-6.6619,32.7987,23.3159,31.5801
7.2722,0.1411,1.1921,-9.7704,0.0230,-0.1289,0.0346,-6.6641,33.1669,23.7112,31.5840
7.2884,0.0986,1.1043,-9.8002,-0.0986,-0.0688,0.0346,-7.3292,33.5602,22.9011,31.5879
7.3124,0.0699,1.1624,-9.7821,0.0228,-0.0069,0.0346,-7.3298,32.8117,22.5119,31.5684
7.3289,0.1208,1.1319,-9.7660,-0.0380,0.1761,0.0346,-7.3464,31.6642,22.9477,31.5840
7.3526,0.1566,1.1678,-9.7720,0.2045,0.0550,0.0952,-7.3499,32.0343,23.3493,31.5938
7.3683,0.1981,1.1682,-9.7906,0.0231,0.0542,-0.1481,-6.6492,32.8190,22.5002,31.5430
7.3926,0.1839,1.1177,-9.8000,0.1434,-0.0671,0.0947,-7.3490,32.0333,23.3464,31.5879
7.4117,0.1111,1.1797,-9.7913,0.1439,-0.1285,-0.0265,-8.0306,32.3937,23.7502,31.6211
7.4321,0.1104,1.0788,-9.7794,0.0841,-0.1891,0.0328,-7.6905,32.3971,23.7444,31.6250
7.4561,0.1095,1.1330,-9.7906,0.0841,-0.0671,0.0345,-7.6751,32.0483,22.5305,31.5918
7.4723,0.1079,1.1326,-9.7872,0.0265,0.1710,-0.0858,-6.6614,32.0494,22.9238,31.6074
7.4966,0.1368,1.1102,-9.8113,0.0849,0.0549,-0.0875,-6.9988,32.4261,22.9235,31.5879
7.5123,0.1684,1.1307,-9.7971,0.0735,0.0001,-0.0230,-7.0058,32.4170,23.3346,31.5566
7.5456,0.1689,1.0811,-9.7808,0.0841,-0.1883,-0.0265,-7.0023,32.0468,22.9330,31.5664
7.5531,0.1165,1.1045,-9.7632,-0.0973,-0.0679,0.0337,-7.0023,32.0468,22.9330,31.5918
7.5766,0.0683,1.1010,-9.7917,0.0911,-0.0823,0.0201,-8.0355,32.0172,23.7694,31.5684
7.5924,0.1126,1.0984,-9.7779,0.0264,0.0507,0.0345,-7.9957,32.8243,21.7049,31.6230
7.6163,0.1068,1.1077,-9.7829,0.0822,0.0576,0.0938,-6.6549,32.0597,22.5160,31.5488
7.6351,0.1788,1.1254,-9.7936,0.0693,0.2225,0.0028,-7.0013,32.0462,22.9296,31.6523
7.6565,0.1770,1.1119,-9.7880,0.0301,-0.0463,-0.0265,-6.6751,31.2820,23.3534,31.5703
7.6721,0.1521,1.1349,-9.7833,0.0229,-0.0679,-0.0277,-7.6849,31.6602,22.9506,31.6133
7.6963,0.1227,1.1078,-9.7831,0.0083,-0.0532,-0.0265,-6.9920,31.6872,22.1234,31.5840
7.7120,0.0805,1.1233,-9.7783,0.0852,-0.0380,-0.0564,-7.6634,33.1853,22.4994,31.5449
7.7378,0.0994,1.1120,-9.7942,0.0230,0.0249,0.0345,-7.3475,32.0329,23.3431,31.6426
7.7524,0.1177,1.1107,-9.7988,0.0541,0.0230,0.0345,-6.6644,32.4199,23.3253,31.5996
7.7764,0.1809,1.1482,-9.7704,-0.0087,0.0541,-0.0582,-7.0164,33.1445,24.5363,31.5605
7.7921,0.1774,1.1192,-9.7751,0.0230,0.0541,0.0345,-7.3404,32.7912,23.3253,31.6367
7.8164,0.1506,1.1120,-9.7756,0.0230,-0.1288,-0.0265,-8.3590,31.6643,22.5582,31.6172
7.8399,0.1186,1.1260,-9.7997,0.0529,-0.1587,0.0046,-7.6710,33.1780,22.9171,31.6035
7.8563,0.1154,1.1104,-9.8027,-0.0380,-0.0069,0.0346,-7.0063,32.4168,23.3342,31.6133
7.8723,0.1542,1.0377,-9.7859,0.0230,0.0541,-0.0264,-8.0327,31.6473,23.3672,31.5938
7.8962,0.1259,1.1347,-9.7651,-0.0704,0.1151,-0.0575,-6.9956,32.8055,22.9138,31.5762
7.9121,0.2219,1.1349,-9.7078,0.0229,0.0541,-0.0264,-7.3203,32.4529,21.7058,31.5938
7.9436,0.1107,1.1793,-9.8491,-0.0381,-0.0069,0.0346,-7.6968,32.3873,24.1511,31.6250
7.9446,-0.0004,1.2237,-9.9905,-0.0992,-0.0680,0.0956,-8.0732,32.3216,26.5965,31.6562
7.9521,0.0865,1.1468,-9.9063,-0.3432,-0.1290,0.0346,-7.0517,31.2152,25.7947,31.6484
7.9763,-0.0304,1.1369,-9.9414,-0.3432,-0.1290,0.0956,-7.7119,32.7357,25.3613,31.6289
8.0004,-0.0563,1.1659,-9.8342,-0.2211,0.0540,0.0346,-6.7119,32.7176,26.5733,31.5898
8.0163,-0.0101,1.1680,-9.9315,-0.1601,0.0540,0.1566,-7.3857,31.9715,25.7847,31.5742
8.0447,-0.0149,1.2235,-9.9111,0.0839,-0.0070,0.1566,-7.0456,32.7244,26.1712,31.6172
8.0563,0.0132,1.1926,-9.9548,-0.0991,-0.0070,0.0346,-8.3962,32.3506,25.3850,31.6191
8.0801,0.0561,1.1431,-9.8641,0.0229,-0.1290,0.0346,-8.4087,31.5811,25.8084,31.5898
8.0963,-0.0143,1.1493,-9.9042,-0.0381,-0.1900,-0.0264,-7.7305,31.9564,26.1919,31.6250
8.1202,0.0437,1.1273,-9.9398,0.0230,-0.1900,0.0346,-7.7214,32.3465,25.7781,31.6367
8.1363,-0.0149,1.1381,-9.9491,0.0230,-0.1900,0.0957,-7.7283,31.5882,25.7968,31.6211
8.1601,0.0377,1.0853,-9.9195,-0.0990,-0.1290,0.0957,-8.0623,32.3440,25.7871,31.6172
8.1762,0.0832,1.0742,-9.8887,-0.0990,-0.1290,-0.0873,-7.3758,32.3610,25.3677,31.6328
8.2005,0.1222,1.0884,-9.9177,-0.0990,-0.1290,0.0348,-7.3654,32.7495,24.9475,31.6133
8.2161,0.0685,1.1515,-9.9822,0.0230,-0.1290,0.0348,-8.0709,32.7022,26.5901,31.5957
8.2494,0.0939,1.1964,-9.9039,-0.0991,-0.0071,0.0957,-7.7125,32.7368,25.3645,31.6250
8.2564,-0.0088,1.1989,-9.9384,-0.0380,-0.1901,0.0957,-8.3913,32.7281,25.3699,31.6289
8.2807,0.1175,1.2284,-9.8615,-0.1600,0.0540,-0.0263,-8.0553,32.3534,25.3765,31.6094
8.2961,-0.0301,1.2339,-9.9938,-0.1600,-0.0680,0.0958,-8.4213,31.5614,26.6246,31.5859
8.3202,0.0890,1.2003,-9.9087,-0.2820,0.0540,-0.0263,-7.7201,33.0946,26.1646,31.6406
8.3361,-0.0362,1.2067,-9.9288,0.0229,-0.0680,0.0958,-8.0575,32.7220,25.7720,31.5820
8.3603,0.0010,1.1862,-9.8220,-0.0377,-0.0681,0.1565,-7.3710,32.7390,25.3526,31.6484
8.3761,0.0154,1.1700,-9.9476,0.1449,-0.1290,0.0957,-7.7174,33.4748,26.1583,31.6016
8.4002,-0.0321,1.1941,-9.9430,-0.0381,-0.0680,0.0347,-7.0480,32.3449,26.1778,31.6738
8.4162,0.0214,1.1130,-9.9489,0.1441,-0.1286,-0.0263,-7.3903,31.9604,26.1865,31.6016
8.4408,-0.0051,1.1204,-9.8789,-0.0382,-0.0681,0.0347,-8.0543,32.3530,25.3735,31.6152
8.4642,0.1078,1.0615,-9.7798,0.0230,-0.0069,-0.0264,-6.6502,33.1854,22.8892,31.5918
8.4805,0.1725,1.0584,-9.8081,0.0836,0.0541,-0.0264,-7.3450,32.4120,23.3335,31.5996
8.4961,0.0890,1.1241,-9.8381,0.0234,-0.0067,-0.0264,-6.9922,32.4356,22.5122,31.5410
8.5205,0.1911,1.1166,-9.7221,0.0823,-0.0061,0.0346,-6.6802,32.7678,24.5357,31.5742
8.5576,0.1092,1.1666,-9.7474,0.0222,-0.1883,0.0346,-7.3609,32.0125,24.1582,31.6055
8.5611,0.1497,1.1665,-9.7523,0.0222,-0.0078,-0.0256,-7.3379,33.1697,23.3145,31.5566
8.5843,0.1357,1.1455,-9.8326,0.0230,0.0533,0.0354,-7.3553,32.0232,23.7535,31.5684
8.6002,0.1351,1.1784,-9.7795,-0.0939,-0.0069,-0.0264,-6.9851,32.4444,22.1011,31.5605
8.6242,0.1443,1.1225,-9.7727,-0.0363,-0.0069,0.0337,-8.0271,32.0237,23.3482,31.5234
8.6402,0.1268,1.1630,-9.7556,0.0805,-0.0069,0.0240,-6.3338,32.0327,23.7332,31.5820
8.6644,0.1364,1.1291,-9.8083,0.1450,-0.0078,-0.0247,-7.6736,32.7959,22.9158,31.5508
8.6804,0.1267,1.1133,-9.7672,0.0238,-0.0086,0.0337,-6.3191,32.7996,23.3001,31.6035
8.7042,0.1051,1.1181,-9.7775,0.0624,0.0002,-0.0336,-7.3601,32.0125,24.1580,31.5664
8.7205,0.1307,1.0916,-9.7461,0.1415,-0.0645,-0.0264,-6.9998,33.5427,23.7071,31.5742
8.7442,0.1133,1.0919,-9.8030,0.0839,0.0524,-0.0247,-7.3343,32.8010,22.9161,31.5840
8.7619,0.1623,1.0954,-9.8132,0.0376,-0.0386,0.0346,-7.3399,32.7901,23.3206,31.5566
8.7848,0.1236,1.0750,-9.7950,-0.0847,-0.0069,0.0274,-7.3412,32.0425,22.9346,31.5781
8.8001,0.1399,1.1383,-9.7678,0.0528,-0.0069,0.0035,-7.3461,32.0306,23.3360,31.5781
8.8242,0.1192,1.1011,-9.7808,0.1010,-0.0069,0.0200,-7.6903,32.3981,23.7466,31.5625
8.8402,0.1270,1.1211,-9.7768,0.0528,-0.0081,0.0358,-7.3322,33.5475,23.2986,31.5527
8.8642,0.1168,1.1624,-9.7908,0.1156,0.0248,-0.0118,-7.3455,33.5283,24.1175,31.5742
8.8801,0.1414,1.1299,-9.7709,-0.0680,-0.0380,0.0035,-7.0081,32.4023,23.7254,31.5703
8.9041,0.1486,1.1675,-9.7512,0.0692,-0.0533,0.0663,-8.7044,32.3969,23.3533,31.5645
8.9201,0.1367,1.1652,-9.7568,0.1449,-0.0679,0.0346,-6.6497,33.1860,22.8919,31.5762
8.9443,0.1404,1.1611,-9.7912,0.0839,-0.0069,-0.0264,-6.6629,32.4174,23.3184,31.5938
8.9663,0.1214,1.1340,-9.7664,0.0540,-0.0679,0.0047,-7.0059,33.5327,24.1148,31.5566
8.9929,0.1206,1.1101,-9.7565,0.0839,-0.0679,0.0346,-7.3438,32.4116,23.3330,31.5664
9.0112,0.1445,1.1130,-9.7536,0.0229,0.0541,0.0956,-7.6924,32.7663,24.1416,31.5957
9.0261,0.1279,1.0831,-9.8196,0.0241,0.0242,-0.0264,-7.3242,32.4409,22.1065,31.5820
9.0401,0.1507,1.0851,-9.8092,-0.0381,0.0541,0.0346,-6.3325,32.0317,23.7295,31.5684
9.0689,0.1183,1.0916,-9.7689,-0.0380,-0.0680,-0.0264,-7.6786,33.1668,23.3209,31.5820
9.0801,0.1325,1.0813,-9.7416,-0.0380,-0.0069,0.0346,-7.3573,33.1400,24.5386,31.5918
9.1043,0.1314,1.1042,-9.7707,-0.0380,0.0541,-0.0264,-6.9982,33.1737,23.3091,31.5508
9.1202,0.1298,1.1074,-9.8199,0.0230,-0.0069,0.0346,-7.3439,33.1593,23.7195,31.5918
9.1447,0.1416,1.1234,-9.7869,-0.1600,-0.0069,0.0346,-6.6588,32.4288,22.9144,31.5625
9.1712,0.1153,1.1234,-9.7684,-0.0380,-0.0069,-0.0264,-7.6764,32.7987,22.9257,31.5605
9.1843,0.1487,1.1378,-9.7816,0.1451,-0.0069,-0.0264,-7.6974,32.3873,24.1522,31.5625
9.2082,0.1362,1.1593,-9.7846,0.1451,-0.0680,0.0346,-8.0333,32.7620,24.1454,31.5371
9.2242,0.1398,1.1361,-9.7940,0.0231,-0.0680,0.0346,-6.3331,32.0311,23.7272,31.5586
9.2487,0.1249,1.1384,-9.7904,-0.0989,0.0541,0.0346,-7.0113,32.4051,23.7360,31.5957
9.2737,0.1194,1.1418,-9.7614,0.0841,-0.0680,-0.0264,-7.3312,32.4301,22.5124,31.5801
9.2882,0.1076,1.1246,-9.7956,0.0841,-0.0069,0.0346,-6.9847,33.1928,22.4910,31.5840
9.3041,0.1524,1.0941,-9.8081,0.0231,-0.0069,-0.0264,-7.3612,32.0121,24.1589,31.5664
9.3282,0.1482,1.0805,-9.8079,0.0231,-0.1290,-0.0264,-7.0042,32.4140,23.3249,31.5566
9.3442,0.1132,1.0665,-9.7623,-0.0990,-0.0680,-0.0875,-8.0150,32.0436,22.5334,31.5820
9.3760,0.1227,1.0904,-9.7790,0.1450,0.0540,0.0346,-6.9964,32.8048,22.9143,31.6289
9.3843,0.1422,1.0666,-9.8055,-0.0990,0.0541,-0.0264,-7.0055,32.4147,23.3284,31.5684
9.4083,0.1122,1.1022,-9.7829,-0.0380,-0.0068,-0.0264,-7.6920,32.3977,23.7478,31.6113
9.4241,0.1581,1.1177,-9.7545,-0.0990,0.0541,-0.0264,-7.0089,32.0354,23.3376,31.5664
9.4483,0.1316,1.1120,-9.7861,-0.0380,-0.0069,-0.0875,-6.9831,32.8240,22.0955,31.5352
9.4649,0.1250,1.1418,-9.7853,0.0230,-0.0679,0.0346,-6.9992,32.4246,22.9202,31.5293
9.4884,0.1276,1.1056,-9.8061,-0.0380,-0.0070,0.0346,-8.0294,32.7742,23.7473,31.5332
9.5041,0.1309,1.1437,-9.7910,0.0230,-0.0069,0.0346,-7.3517,32.4009,23.7417,31.5547
9.5283,0.1462,1.1123,-9.7781,-0.0379,-0.0069,0.0346,-7.7003,32.7556,24.5503,31.5566
9.5609,0.1386,1.1156,-9.7642,0.0231,-0.0678,0.0345,-7.3293,32.0613,22.1167,31.5547
