t,thro,m0,m1,m2,m3,pitch_out,roll_out,prate,rrate,alt_up
1.8896477222442627,0.22100000083446503,0.4357714056968689,0.013110071420669556,0.43511849641799927,0.004999999888241291,-0.0052866749465465546,-0.010655686259269714,0.14870652556419373,1.2130223512649536,5.835058212280273
1.9097254276275635,0.22200000286102295,0.43205684423446655,0.019797280430793762,0.4361459016799927,0.004999999888241291,-0.007263721898198128,-0.005872418638318777,0.33085697889328003,1.0715709924697876,5.847090244293213
1.9298033714294434,0.22300000488758087,0.44022613763809204,0.01258346438407898,0.43919044733047485,0.004999999888241291,-0.006664855405688286,-0.006399800069630146,0.16478514671325684,1.0946688652038574,5.858725547790527
1.9503657817840576,0.22300000488758087,0.4395260810852051,0.015970304608345032,0.43650367856025696,0.004999999888241291,-0.006192666012793779,-0.007781920023262501,0.0,1.2949682474136353,5.880870342254639
1.9704859256744385,0.22499999403953552,0.439123272895813,0.01853439211845398,0.4423423409461975,0.004999999888241291,-0.008411407470703125,-0.006974135525524616,0.2269696444272995,1.2213746309280396,5.891401290893555
1.990581750869751,0.22499999403953552,0.44038745760917664,0.013053178787231445,0.446559339761734,0.004999999888241291,-0.008372802287340164,-0.0016892424318939447,0.10533670336008072,1.1811237335205078,5.9015936851501465
2.0106921195983887,0.22599999606609344,0.44697022438049316,0.02021065354347229,0.4368191063404083,0.004999999888241291,-0.005479881539940834,-0.012552442029118538,-0.33851200342178345,1.9710464477539062,5.911459445953369
2.030834674835205,0.22699999809265137,0.4447581171989441,0.019201532006263733,0.44404032826423645,0.004999999888241291,-0.0077321333810687065,-0.009864226914942265,0.0,1.6876534223556519,5.930245876312256
2.050968647003174,0.2280000001192093,0.4423319697380066,0.014988243579864502,0.45467978715896606,0.004999999888241291,-0.010226886719465256,-0.004800278693437576,0.14874804019927979,1.515196442604065,5.939185619354248
2.0710628032684326,0.2280000001192093,0.4453180432319641,0.02350841462612152,0.4431735873222351,0.004999999888241291,-0.00955913495272398,-0.003076846245676279,-0.11176086217164993,1.7431724071502686,5.947836875915527
2.0911598205566406,0.2290000021457672,0.4491034746170044,0.02712702751159668,0.4397694766521454,0.004999999888241291,-0.005543681792914867,-0.016752392053604126,-0.5402922034263611,2.378927707672119,5.964300632476807
2.111264944076538,0.23000000417232513,0.44880542159080505,0.019413813948631287,0.4517807960510254,0.004999999888241291,-0.009122831746935844,-0.01050465740263462,-0.26106780767440796,2.0943963527679443,5.972130298614502
2.131364583969116,0.23000000417232513,0.44610753655433655,0.016994550824165344,0.45689791440963745,0.004999999888241291,-0.011192691512405872,-0.0060059381648898125,-0.14731855690479279,1.9682056903839111,5.979701995849609
2.1514995098114014,0.23100000619888306,0.45357218384742737,0.020881816744804382,0.4495460093021393,0.004999999888241291,-0.011008880101144314,-0.009592803195118904,-0.5187342762947083,2.5178003311157227,5.987020492553711
2.171626567840576,0.23199999332427979,0.45245203375816345,0.023626163601875305,0.45192182064056396,0.004999999888241291,-0.008265017531812191,-0.017204787582159042,-0.6577622294425964,2.6408193111419678,6.000926494598389
2.191709041595459,0.23199999332427979,0.4479933977127075,0.024891063570976257,0.45511552691459656,0.004999999888241291,-0.011381539516150951,-0.00914598535746336,-0.46652716398239136,2.293339252471924,6.007531642913818
