freq,t,u,omega_radps
2.0,5.237673044204712,0.34131741523742676,3.4080636396538466e-05
2.0,5.245790243148804,0.34131741523742676,3.4080636396538466e-05
2.0,5.253942251205444,0.42685890197753906,3.3817384974099696e-05
2.0,5.262057304382324,0.42685890197753906,3.3817384974099696e-05
2.0,5.270157098770142,0.42685890197753906,3.355625449330546e-05
2.0,5.278270721435547,0.4405325651168823,3.355625449330546e-05
2.0,5.2863733768463135,0.4405325651168823,3.32972667820286e-05
2.0,5.294469118118286,0.43921762704849243,3.32972667820286e-05
2.0,5.302612543106079,0.43921762704849243,3.3040363632608205e-05
2.0,5.310725212097168,0.43921762704849243,3.3040363632608205e-05
2.0,5.318838596343994,0.45574069023132324,3.278557051089592e-05
2.0,5.326948165893555,0.45574069023132324,3.278557051089592e-05
2.0,5.3350419998168945,0.5324833393096924,3.253282557125203e-05
2.0,5.34314227104187,0.5324833393096924,3.253282557125203e-05
2.0,5.35119891166687,0.5324833393096924,3.228215791750699e-05
2.0,5.359327554702759,0.6176506280899048,3.228215791750699e-05
2.0,5.367501497268677,0.6176506280899048,3.203352389391512e-05
2.0,5.3756208419799805,0.7665192484855652,3.203352389391512e-05
2.0,5.383722543716431,0.7665192484855652,3.1786912586539984e-05
2.0,5.391817808151245,0.7665192484855652,3.1786912586539984e-05
2.0,5.399935483932495,0.8353385925292969,3.1542323995381594e-05
2.0,5.4080798625946045,0.8353385925292969,3.1542323995381594e-05
2.0,5.416191577911377,0.8483332395553589,3.129972537863068e-05
2.0,5.424289703369141,0.8483332395553589,3.129972537863068e-05
2.0,5.432389736175537,0.7903823256492615,3.105909490841441e-05
2.0,5.440505266189575,0.7903823256492615,3.105909490841441e-05
2.0,5.448614597320557,0.7903823256492615,3.082043258473277e-05
2.0,5.456712484359741,0.6449729204177856,3.082043258473277e-05
2.0,5.464827060699463,0.6449729204177856,3.058372749364935e-05
2.0,5.472966909408569,0.5408768653869629,3.058372749364935e-05
2.0,5.481096029281616,0.5408768653869629,3.0348954169312492e-05
2.0,5.489223480224609,0.5408768653869629,3.0348954169312492e-05
2.0,5.497348785400391,0.4285990297794342,3.0116094421828166e-05
2.0,5.5054686069488525,0.4285990297794342,2.9885137337259948e-05
2.0,5.51359224319458,0.40251219272613525,2.9885137337259948e-05
2.0,5.521694183349609,0.40251219272613525,2.9656066544703208e-05
2.0,5.529812812805176,0.40251219272613525,2.9656066544703208e-05
2.0,5.537915229797363,0.39199599623680115,2.9656066544703208e-05
2.0,5.546029090881348,0.39199599623680115,2.9428867492242716e-05
2.0,5.554144620895386,0.38329076766967773,2.920352744695265e-05
2.0,5.562274694442749,0.38329076766967773,2.920352744695265e-05
2.0,5.570409536361694,0.38329076766967773,2.898002821893897e-05
2.0,5.578542232513428,0.34242257475852966,2.898002821893897e-05
2.0,5.586673259735107,0.34242257475852966,2.8758357075275853e-05
2.0,5.594774007797241,0.22846275568008423,2.8758357075275853e-05
2.0,5.602869510650635,0.22846275568008423,2.8538499464048073e-05
2.0,5.610974073410034,0.22846275568008423,2.8538499464048073e-05
2.0,5.619090557098389,0.12266458570957184,2.83204408333404e-05
2.0,5.627199172973633,0.12266458570957184,2.83204408333404e-05
2.0,5.635294198989868,-0.014678414911031723,2.8104166631237604e-05
2.0,5.643413782119751,-0.014678414911031723,2.8104166631237604e-05
2.0,5.651519775390625,-0.014678414911031723,2.7889656848856248e-05
2.0,5.659619092941284,-0.06818128377199173,2.7889656848856248e-05
2.0,5.667723178863525,-0.06818128377199173,2.767691148619633e-05
2.0,5.675820589065552,-0.04229394719004631,2.767691148619633e-05
2.0,5.683932542800903,-0.04229394719004631,2.746589780144859e-05
2.0,5.6920599937438965,-0.04229394719004631,2.746589780144859e-05
2.0,5.700165033340454,0.029270736500620842,2.725661761360243e-05
2.0,5.708303213119507,0.029270736500620842,2.725661761360243e-05
2.0,5.716431140899658,0.17280887067317963,2.7049045456806198e-05
2.0,5.724569082260132,0.17280887067317963,2.7049045456806198e-05
2.0,5.732707262039185,0.17280887067317963,2.6843170417123474e-05
2.0,5.7408318519592285,0.2617727816104889,2.6843170417123474e-05
