t,ax,ay,az,gx,gy,gz,mx,my,mz,temp
20.75694,-0.10961,0.32849,-9.79981,-0.06791,0.02419,-0.02642,-10.95775,-35.62690,35.41703,28.64844
20.77785,-0.10797,0.33472,-9.78687,0.01949,0.05408,0.08857,-10.59129,-35.27607,35.02128,28.64453
20.79372,-0.11607,0.33168,-9.78231,-0.00811,0.02295,0.00349,-11.33055,-34.92670,35.41532,28.67383
20.81768,-0.12466,0.32867,-9.79200,0.02299,-0.00692,-0.02645,-10.96052,-35.27903,35.41034,28.66992
20.84184,-0.11065,0.33604,-9.80045,0.06965,0.10795,-0.01927,-10.96348,-35.28409,35.80219,28.67969
20.86142,-0.12678,0.33870,-9.79262,-0.00811,0.02421,-0.02645,-10.22959,-34.93570,35.39740,28.63086
20.88222,-0.10752,0.33903,-9.79215,0.02301,0.02299,0.03456,-10.95957,-34.92463,35.00726,28.67383
20.89777,-0.10233,0.32747,-9.74870,-0.09900,0.05410,-0.02645,-9.85801,-34.93218,34.98479,28.66992
20.92228,-0.09801,0.34147,-9.79853,0.02301,0.05410,-0.02645,-10.96934,-34.58672,35.79680,28.66211
20.93780,-0.11351,0.31869,-9.79304,-0.03800,0.05410,-0.02645,-10.23350,-34.94170,35.80052,28.63477
20.96194,-0.11297,0.32943,-9.78362,-0.09903,-0.00690,0.03456,-10.61387,-34.25274,36.59984,28.63086
20.97776,-0.12184,0.32478,-9.80431,-0.03800,0.05410,0.03456,-10.95762,-35.62774,35.41624,28.66602
21.00295,-0.10343,0.34802,-9.79025,0.14498,0.11511,0.03456,-10.59873,-34.58379,35.39023,28.64648
21.01772,-0.12254,0.33784,-9.78304,-0.03800,0.05410,0.03456,-10.23179,-34.58658,35.38647,28.66211
21.04172,-0.11478,0.33362,-9.79133,-0.03800,0.11511,0.03456,-10.59751,-34.22892,34.98144,28.69336
21.05812,-0.11244,0.35756,-9.77664,0.02301,0.05410,-0.02645,-9.48814,-36.34220,35.80957,28.69141
21.08181,-0.11171,0.30556,-9.79712,-0.03800,0.05410,-0.02645,-11.69517,-34.56876,34.99804,28.67188
21.09782,-0.10044,0.32524,-9.78778,-0.03800,0.05410,-0.02645,-10.21958,-35.27286,34.60205,28.64453
21.12184,-0.11834,0.34439,-9.79608,0.02301,0.05410,-0.02645,-9.85654,-34.22306,34.17285,28.67578
21.13768,-0.12427,0.33485,-9.78474,0.08401,0.05410,-0.02645,-9.86755,-34.23995,35.37109,28.67773
21.16629,-0.10822,0.34561,-9.79854,-0.03800,0.05410,-0.02645,-9.49157,-34.93526,34.98095,28.67383
21.17765,-0.13373,0.31766,-9.81474,0.02301,-0.06791,0.09556,-10.58727,-34.56661,34.18603,28.67773
21.20180,-0.11180,0.34140,-9.78919,0.02301,0.05410,0.03456,-10.60888,-33.89229,35.78759,28.62109
21.21784,-0.10224,0.34079,-9.79371,-0.03800,0.05410,-0.02648,-10.24438,-34.60469,36.60156,28.71680
21.24168,-0.10224,0.34254,-9.78202,-0.09903,0.05410,-0.02648,-10.96606,-34.58142,35.39941,28.66211
21.25829,-0.10224,0.35637,-9.79317,-0.03800,0.05410,-0.02648,-10.23022,-34.23133,34.97192,28.64258
21.28192,-0.10822,0.34374,-9.77904,-0.03800,0.05410,0.03453,-11.33276,-34.57825,35.39746,28.70508
21.29776,-0.10928,0.33312,-9.78901,-0.09900,0.17611,-0.02648,-10.59106,-35.63099,35.41219,28.65820
21.32183,-0.11843,0.36427,-9.78817,-0.03800,0.05410,-0.02648,-10.22069,-35.62830,35.01082,28.71289
21.33770,-0.10283,0.35465,-9.81223,0.08401,0.05410,-0.02648,-10.23656,-34.59314,35.79500,28.68359
21.36197,-0.09416,0.33349,-9.77674,-0.16001,0.05410,0.03453,-10.59203,-34.92713,34.99227,28.65234
21.37808,-0.12962,0.33359,-9.77823,-0.03806,-0.00693,-0.02645,-10.60335,-34.59046,35.79891,28.67383
21.40180,-0.11642,0.32781,-9.78891,-0.03806,0.05407,0.03456,-11.32796,-34.57228,34.98885,28.67383
21.41779,-0.11542,0.33265,-9.79238,-0.09908,-0.00692,0.03459,-10.60542,-34.24025,35.78763,28.73242
21.44178,-0.10368,0.35679,-9.77634,-0.03811,-0.00692,0.03459,-11.32173,-34.91457,34.59720,28.66992
21.45765,-0.10217,0.33934,-9.79076,-0.03764,0.05406,-0.08700,-10.97065,-34.58693,35.80911,28.63281
21.48247,-0.10172,0.35889,-9.78462,-0.03847,-0.00655,0.03465,-10.95880,-34.92311,34.99710,28.64453
21.50588,-0.12539,0.35278,-9.79965,-0.03806,0.05397,-0.02636,-11.33526,-34.22829,35.39310,28.69336
21.52184,-0.10697,0.33162,-9.79071,0.02286,0.05406,-0.02626,-10.95636,-34.21339,34.18021,28.69336
21.54580,-0.11303,0.33839,-9.78970,0.08355,0.05406,0.03466,-10.22589,-35.28272,35.39310,28.66211
21.56183,-0.11472,0.34064,-9.77672,-0.03791,-0.00685,-0.02626,-10.22448,-34.57374,34.58694,28.60742
21.58579,-0.11672,0.34495,-9.79554,-0.03810,0.05367,0.03466,-10.23425,-34.23585,35.37650,28.61914
21.60179,-0.10780,0.32990,-9.78698,-0.03810,-0.00609,-0.02635,-10.59192,-34.92530,34.99368,28.65820
21.62589,-0.12972,0.34885,-9.78472,0.02272,0.05410,0.03456,-10.21961,-35.62598,35.00099,28.67773
21.64179,-0.10890,0.34438,-9.77894,-0.09874,0.11492,0.03466,-9.49890,-34.59083,35.38575,28.68750
21.66622,-0.12261,0.35512,-9.78166,-0.03771,-0.00691,0.03466,-10.60340,-34.23438,35.40280,28.69141
21.68170,-0.12277,0.34037,-9.79938,-0.09893,0.05431,-0.02616,-10.59504,-34.57618,34.98825,28.69531
21.70575,-0.10043,0.32493,-9.77153,0.02211,0.05369,-0.02636,-9.49739,-34.23560,34.97145,28.64062
21.72179,-0.11842,0.35013,-9.78951,0.08311,0.05326,-0.08737,-10.22834,-34.57887,34.98449,28.63672
21.74568,-0.11461,0.34561,-9.79467,0.01945,0.16911,-0.02636,-11.32209,-34.91358,34.59802,28.66992
21.76168,-0.10113,0.33663,-9.78224,0.02125,0.05582,-0.02464,-9.85432,-35.62989,35.01403,28.64258
21.78574,-0.11468,0.34062,-9.78971,-0.03805,0.11161,-0.08387,-10.59260,-33.86622,34.17077,28.69922
21.80166,-0.11198,0.33851,-9.78897,0.01945,0.05412,0.03112,-10.95344,-35.62012,35.00866,28.67383
21.82590,-0.11198,0.32913,-9.80237,-0.03805,0.05412,0.02746,-9.50129,-34.24122,35.37463,28.63867
21.84986,-0.11070,0.33125,-9.77933,-0.04508,0.05060,-0.02287,-11.33235,-34.22178,34.99572,28.66406
21.86587,-0.10355,0.35528,-9.77748,0.02297,0.05412,0.03423,-10.94978,-35.61338,34.60534,28.63086
21.88982,-0.10951,0.34458,-9.78862,0.13448,0.05412,0.03113,-11.32527,-35.62280,35.42126,28.65234
21.90570,-0.11685,0.34458,-9.79176,-0.09733,0.11430,0.09479,-10.95905,-35.62601,35.42315,28.67188
21.92971,-0.11509,0.36675,-9.80917,0.02303,-0.00649,-0.02643,-10.22663,-34.92728,34.99566,28.64062
21.94581,-0.11809,0.34116,-9.80280,0.02131,-0.00518,0.03458,-10.59895,-34.22660,34.98835,28.67383
21.96974,-0.09058,0.35721,-9.79949,0.02303,0.05240,0.03458,-10.22199,-34.92094,34.58699,28.68164
21.98775,-0.10447,0.33926,-9.81065,0.02134,-0.00604,-0.02643,-10.61091,-34.24418,36.19831,28.69531
22.00986,-0.10339,0.33538,-9.80140,-0.03798,0.04697,-0.07309,-10.22248,-34.92094,34.59285,28.65234
22.02577,-0.11278,0.34390,-9.78940,0.05472,0.03946,-0.01179,-10.24019,-34.59836,36.19847,28.63281
22.04986,-0.10693,0.34626,-9.77197,-0.02335,0.10047,-0.02644,-11.71578,-34.59940,37.02562,28.69531
22.06571,-0.10729,0.34527,-9.80936,-0.08466,0.05411,0.03456,-9.85249,-35.62968,35.00218,28.64453
22.09023,-0.11839,0.33659,-9.78693,0.00836,0.00776,-0.02644,-9.49996,-35.30082,36.19651,28.65039
22.10568,-0.11038,0.33739,-9.79342,-0.04520,0.00028,-0.02644,-9.85298,-35.63017,35.00804,28.68750
22.12992,-0.10851,0.36025,-9.79403,-0.03802,-0.00690,-0.01179,-10.23018,-35.28983,35.80735,28.69922
22.14567,-0.11602,0.34363,-9.79068,-0.14538,0.05411,0.00527,-10.59297,-35.28114,35.40794,28.67578
22.16973,-0.12259,0.33958,-9.76529,-0.09902,0.05411,0.03456,-11.32442,-34.56581,34.59788,28.67383
22.18598,-0.11792,0.35001,-9.79541,0.02305,0.02298,0.00467,-10.95870,-34.92348,35.00291,28.63672
22.20986,-0.12326,0.32277,-9.80145,-0.02331,0.11508,0.01992,-10.60274,-35.29408,36.23143,28.66211
22.22579,-0.11479,0.33362,-9.77891,-0.03796,0.05408,-0.02643,-10.58551,-34.21107,33.77830,28.69141
22.24996,-0.11652,0.34030,-9.79849,-0.09899,0.11508,-0.02643,-10.96271,-34.92982,35.40623,28.67773
22.26570,-0.10871,0.34372,-9.77337,-0.08434,0.11508,-0.05814,-10.97125,-34.94203,36.21824,28.71289
22.29290,-0.10689,0.33261,-9.81802,-0.03799,0.05408,-0.02643,-10.22271,-35.27870,35.00633,28.70312
22.30584,-0.12789,0.34745,-9.78607,-0.03799,0.05408,-0.02643,-10.95318,-35.62172,35.01378,28.67578
22.32981,-0.10937,0.32588,-9.78900,0.02305,0.11508,0.03457,-10.59307,-35.28139,35.40783,28.67188
22.35385,-0.10879,0.34263,-9.78728,-0.03796,0.11508,0.03457,-10.96661,-34.58168,35.41183,28.68750
22.36991,-0.10935,0.34089,-9.79734,-0.09899,0.05408,-0.08744,-10.59478,-34.57777,34.99362,28.69531
22.39402,-0.11769,0.32713,-9.79846,0.08399,0.05408,0.03457,-10.59530,-34.57817,34.99922,28.68945
22.40984,-0.11230,0.32355,-9.80496,-0.09899,0.11508,-0.02643,-10.58956,-34.21709,34.18184,28.69922
22.43386,-0.10881,0.36002,-9.79271,0.02302,0.05405,0.03457,-11.32931,-34.92656,35.40449,28.71289
22.44982,-0.12251,0.34449,-9.78422,0.02302,0.05405,-0.02643,-11.32740,-34.21758,34.59248,28.66406
22.47378,-0.10876,0.34750,-9.80149,-0.03799,0.05405,-0.02643,-9.86256,-33.87993,34.57191,28.67969
22.48993,-0.11834,0.33967,-9.79139,-0.09902,0.05405,0.03457,-9.49146,-34.93559,34.98793,28.71680
22.51388,-0.11593,0.34027,-9.80204,-0.03799,0.05405,0.03457,-9.49254,-34.23149,34.56800,28.70703
22.52982,-0.10822,0.34441,-9.78434,-0.03799,0.05405,0.03457,-10.59899,-34.93852,35.79945,28.68164
22.55367,-0.10993,0.35173,-9.81457,-0.09899,-0.00696,-0.02643,-10.22716,-35.63969,35.81247,28.73633
22.56993,-0.11105,0.32494,-9.82460,0.02302,0.05405,-0.02643,-10.95665,-35.27422,35.01901,28.65820
22.59409,-0.10575,0.35656,-9.81638,0.02302,0.05405,-0.02643,-10.22569,-34.93095,35.00595,28.68359
22.60976,-0.11229,0.34637,-9.81842,0.02302,0.05405,0.09557,-10.97228,-34.23906,35.80332,28.70703
22.63386,-0.11059,0.34812,-9.80507,0.02300,0.05409,-0.02644,-10.61395,-34.25245,36.60005,28.66797
22.64978,-0.09806,0.34983,-9.79912,0.02300,-0.00691,-0.02644,-10.24237,-33.89502,35.78999,28.68359
22.67397,-0.09806,0.33199,-9.78213,-0.03797,-0.00691,0.03457,-10.96747,-34.93604,35.81410,28.68555
22.68991,-0.11931,0.33793,-9.80903,0.02300,0.05412,-0.02641,-10.58539,-35.26954,34.60023,28.73047
22.71389,-0.11790,0.33965,-9.78190,-0.03800,0.05412,0.03460,-10.60056,-33.87989,34.98134,28.66406
22.72970,-0.10921,0.32119,-9.80337,-0.09892,-0.00688,-0.02631,-11.33542,-34.22901,35.39760,28.70508
22.75388,-0.11289,0.35625,-9.79816,0.08395,-0.00688,0.03460,-10.95895,-34.92383,35.00160,28.64844
22.76974,-0.12719,0.34747,-9.81851,-0.03800,-0.00688,0.03460,-10.24069,-34.59864,36.20375,28.70508
22.79438,-0.11836,0.33934,-9.79073,-0.09898,0.05400,-0.02628,-10.22608,-35.28370,35.39711,28.69531
22.80975,-0.11423,0.33948,-9.82244,-0.09898,0.11513,0.03463,-10.23496,-34.23780,35.38617,28.71094
22.83388,-0.10582,0.34678,-9.80838,-0.09898,0.05412,0.03463,-10.60361,-34.94434,36.20160,28.68359
22.86615,-0.10627,0.32481,-9.79853,0.02242,0.11473,0.03443,-10.60291,-34.58985,35.79852,28.68359
22.87431,-0.12331,0.35792,-9.78535,-0.03779,0.05412,-0.02640,-9.86219,-34.93848,35.39325,28.70117
22.88977,-0.09508,0.34772,-9.79653,-0.03799,0.05454,-0.02598,-10.59949,-34.23096,35.00897,28.70117
22.91383,-0.12508,0.33095,-9.77897,-0.03799,0.05412,0.03463,-10.60194,-34.23567,35.39545,28.69531
22.92967,-0.10203,0.34388,-9.78868,-0.03799,-0.00648,0.03504,-9.86366,-34.23496,34.97894,28.69336
22.95401,-0.12771,0.34043,-9.80316,0.02262,-0.00648,0.03463,-10.59218,-34.92735,35.00313,28.72070
22.96982,-0.12488,0.33054,-9.82141,-0.09817,0.11431,0.03463,-10.58695,-34.56675,34.19112,28.69727
22.99378,-0.10292,0.32701,-9.79090,-0.09817,0.05373,-0.02555,-10.59166,-34.92710,34.99776,28.68555
23.01156,-0.10893,0.33148,-9.82249,-0.03799,-0.00688,0.08510,-10.22545,-34.93030,34.99960,28.70312
23.03385,-0.09897,0.33183,-9.81221,-0.03884,0.05412,0.03548,-10.58555,-35.27063,34.60556,28.69922
23.05777,-0.10759,0.33895,-9.81372,0.14464,0.05454,0.03464,-10.61204,-33.54407,35.79306,28.71680
23.07422,-0.12401,0.33636,-9.79706,-0.03456,0.05240,-0.02640,-9.85569,-34.57727,34.57040,28.68750
23.09775,-0.11583,0.33183,-9.80877,0.02128,0.05240,0.03290,-10.60179,-34.58979,35.79306,28.68555
23.11422,-0.11275,0.35138,-9.82189,-0.09816,0.05413,0.03546,-10.58349,-34.91547,34.19149,28.71094
23.13781,-0.10492,0.32716,-9.79182,0.02305,0.06131,-0.01922,-10.59150,-34.92727,34.99813,28.73633
23.15371,-0.10943,0.33238,-9.78910,0.06971,0.06131,-0.01204,-10.58192,-35.61916,34.60604,28.72266
23.17786,-0.11915,0.33857,-9.80202,0.03770,0.00775,0.01997,-11.33485,-34.22951,35.39804,28.65820
23.19376,-0.10857,0.34619,-9.80569,-0.01644,-0.06073,-0.01922,-10.23427,-34.94240,35.81259,28.69922
23.21775,-0.11894,0.34312,-9.79183,0.01585,0.10076,0.02745,-10.59535,-34.57839,34.99862,28.69727
23.23388,-0.12097,0.32796,-9.81043,-0.03805,0.00026,-0.01927,-10.23618,-34.59246,35.79511,28.71875
23.25792,-0.10047,0.33943,-9.79756,0.00831,0.14687,-0.02645,-10.23670,-34.59287,35.80082,28.66992
23.27382,-0.11827,0.32968,-9.79712,-0.03805,0.02242,-0.02645,-10.96717,-34.93589,35.80816,28.66602
23.29777,-0.10994,0.34690,-9.80507,0.02296,-0.00688,0.09556,-10.22937,-34.93557,35.39752,28.70117
23.31640,-0.10297,0.35663,-9.79965,-0.09905,0.11513,-0.05629,-9.86194,-34.93795,35.38810,28.68359
23.33769,-0.11208,0.34548,-9.79509,-0.02337,0.00777,0.04930,-9.86940,-35.65425,36.62053,28.73828
23.35369,-0.10992,0.33913,-9.80505,-0.09905,0.11513,-0.02639,-9.86924,-34.59566,35.79142,28.70117
23.37779,-0.09925,0.35101,-9.78857,0.02296,-0.00688,0.03462,-10.22935,-34.93599,35.39738,28.66602
23.39383,-0.10256,0.34433,-9.79233,0.04002,0.05413,-0.02639,-9.85093,-34.92150,34.18937,28.72461
23.41813,-0.11531,0.32590,-9.79254,0.02296,0.11513,-0.02639,-10.23131,-34.23253,34.98869,28.66992
23.43383,-0.10450,0.31757,-9.80734,0.02296,-0.00688,0.03462,-10.22294,-35.27941,35.00528,28.70703
23.45786,-0.10155,0.34274,-9.81162,-0.03805,0.05413,-0.02639,-10.22592,-35.28448,35.39737,28.70312
23.47381,-0.12066,0.35775,-9.81398,0.02296,-0.00688,-0.02639,-9.50326,-34.95293,36.19082,28.67969
23.49787,-0.10457,0.32767,-9.79258,0.02296,-0.00688,0.03462,-9.50047,-35.30181,36.19636,28.71484
23.52195,-0.08897,0.33197,-9.82344,-0.03805,0.05413,-0.02639,-10.58739,-35.62554,35.01472,28.69336
23.53767,-0.11471,0.34870,-9.80389,-0.09908,0.05413,0.03462,-10.59418,-35.28252,35.41242,28.68945
23.56188,-0.13206,0.34450,-9.79258,0.02299,0.17614,0.03462,-9.85981,-35.28770,35.39925,28.70508
23.57786,-0.10638,0.32774,-9.79024,-0.09902,0.05413,-0.02639,-10.22724,-35.28532,35.40866,28.69727
23.60191,-0.11474,0.34564,-9.79439,-0.03801,0.05413,0.03462,-9.84882,-34.21207,33.37155,28.68359
23.62081,-0.11114,0.35231,-9.80805,-0.03801,0.05413,-0.02639,-9.85598,-35.28141,34.99557,28.69141
23.64187,-0.11287,0.34517,-9.81927,0.08399,-0.00688,0.09562,-11.33449,-34.93302,35.81149,28.70703
23.65778,-0.11287,0.32532,-9.80086,-0.03801,0.05413,-0.08736,-10.97365,-34.23820,35.80238,28.69336
23.68187,-0.11759,0.34162,-9.82873,-0.03801,-0.00688,0.09562,-10.59792,-35.28703,35.80951,28.67578
23.69782,-0.12658,0.32289,-9.78191,-0.09902,-0.00688,-0.02639,-9.86061,-34.22843,34.57611,28.74219
23.72220,-0.10760,0.34037,-9.80566,-0.03801,0.05413,0.09562,-10.58034,-34.90861,33.78265,28.69141
23.73775,-0.11152,0.31581,-9.82255,-0.09899,0.11516,-0.02633,-10.22536,-34.57511,34.59076,28.67383
23.76185,-0.11534,0.34079,-9.78144,0.02302,-0.00685,-0.02640,-9.49977,-34.59248,35.38959,28.71875
23.77778,-0.10634,0.32105,-9.78615,0.02302,0.05416,-0.02640,-10.96364,-34.92939,35.39885,28.67188
23.80183,-0.11049,0.32592,-9.80727,-0.03795,0.11519,-0.02640,-10.96312,-35.63398,35.82463,28.70508
23.81828,-0.11764,0.33670,-9.78840,0.02305,-0.00682,-0.02640,-10.96505,-33.87128,34.58733,28.70312
23.84187,-0.10810,0.33491,-9.79965,-0.03803,0.05413,0.03459,-9.50104,-34.24313,35.37870,28.72461
23.87442,-0.09745,0.33480,-9.79560,0.08398,-0.00691,-0.02642,-10.95611,-34.91940,34.61503,28.68945
23.88214,-0.10275,0.32651,-9.80322,0.08398,-0.00691,0.03459,-10.60016,-34.93906,35.81034,28.65820
23.90596,-0.10216,0.31629,-9.79140,-0.03809,0.05410,-0.02642,-9.48590,-34.57456,34.17460,28.73047
23.92192,-0.10759,0.33429,-9.80206,0.02291,0.05410,0.03459,-9.86236,-34.93882,35.39921,28.69922
24.44990,-0.11600,0.32977,-9.79325,0.02299,0.11495,-0.02625,-10.59635,-34.93279,35.40105,28.74219
24.46591,-0.11214,0.33387,-9.78604,0.02127,0.05413,0.03458,-10.22379,-34.57439,34.57976,28.69141
24.48994,-0.11062,0.34216,-9.79925,-0.09555,-0.00691,0.03458,-10.96403,-35.28436,35.80730,28.70117
24.50586,-0.10763,0.33868,-9.81536,-0.14954,0.05059,-0.02292,-10.21744,-35.97625,35.00994,28.68750
24.52997,-0.10929,0.34173,-9.77099,-0.04151,0.05411,-0.02471,-10.22581,-34.92937,34.99335,28.66016
24.54808,-0.10893,0.35336,-9.80651,-0.03806,0.05411,-0.02644,-11.32249,-35.26946,35.00456,28.70898
24.56990,-0.11912,0.34672,-9.79710,0.01943,0.05059,-0.02292,-10.60472,-34.94476,36.21257,28.71680
24.58582,-0.11559,0.34321,-9.77928,0.03013,0.05411,-0.02644,-10.59774,-34.93378,35.41716,28.65234
24.61019,-0.11072,0.35504,-9.78903,0.01577,0.06128,0.02022,-10.96346,-34.57612,35.01188,28.70703
24.62577,-0.11297,0.35062,-9.80664,0.02295,-0.00689,-0.01179,-10.59774,-34.22871,34.98579,28.70117
24.65021,-0.11573,0.33763,-9.79596,-0.00572,0.05411,0.00468,-10.21786,-34.91767,34.19233,28.74609
24.66595,-0.09444,0.34563,-9.79446,0.02297,0.05411,0.09556,-10.59262,-34.92667,35.00288,28.68359
24.69015,-0.11165,0.34806,-9.82251,-0.00694,0.02422,0.03452,-10.23324,-34.94085,35.79976,28.71289
24.70582,-0.11281,0.34197,-9.79776,-0.06917,0.02300,0.00463,-10.22923,-34.93495,35.39643,28.70117
24.73062,-0.10174,0.34011,-9.81160,-0.04509,0.05413,0.03805,-10.94847,-35.26088,34.20503,28.71875
24.74688,-0.11109,0.34153,-9.81160,-0.09907,0.05413,0.03453,-10.23900,-34.24330,35.79390,28.68359
24.76982,-0.10991,0.35171,-9.81160,-0.03804,0.11513,-0.02651,-10.58714,-34.91957,34.58784,28.73047
24.78593,-0.11529,0.35473,-9.81101,-0.03804,0.05413,-0.02651,-10.58940,-35.27528,35.00776,28.68359
24.80991,-0.10702,0.35640,-9.78734,-0.03804,0.05413,0.03450,-10.22905,-34.58095,35.00415,28.68359
24.82586,-0.12480,0.32839,-9.81322,-0.09904,0.11513,-0.02654,-9.86088,-34.93642,35.38110,28.70703
24.85309,-0.11295,0.34384,-9.79201,0.02297,0.05413,-0.02654,-10.22465,-34.92855,34.99292,28.70898
24.88219,-0.11499,0.33202,-9.80845,-0.00815,-0.00688,0.03447,-10.58915,-35.27499,35.00781,28.72070
24.88992,-0.10075,0.32828,-9.79658,0.04004,0.05413,-0.02654,-10.97245,-34.59139,36.19824,28.73242
24.91410,-0.10577,0.33119,-9.81463,-0.09900,0.03948,-0.04118,-9.85917,-35.28622,35.39746,28.70508
24.92976,-0.10749,0.32354,-9.80734,0.02301,0.05413,0.03450,-10.21513,-35.62045,34.60009,28.68164
24.95751,-0.11671,0.34325,-9.78912,-0.03799,-0.00688,0.03450,-10.96074,-34.92464,35.02221,28.66797
24.96984,-0.10497,0.33834,-9.80571,-0.12887,0.08523,0.00337,-10.58378,-34.91400,34.18969,28.67969
24.99390,-0.11053,0.33487,-9.79492,0.02298,0.05411,-0.08751,-9.85868,-34.93179,34.99438,28.71484
