t,u,omega_radps
11.642801761627197,1.0,-4.464674949645996
11.652940273284912,1.0,3.868830680847168
11.663063049316406,-1.0,12.675077438354492
11.673181056976318,-1.0,12.675077438354492
11.683332681655884,-1.0,22.130653381347656
11.693472623825073,-1.0,30.36015510559082
11.70365595817566,1.0,30.36015510559082
11.713774919509888,1.0,38.696441650390625
11.723881483078003,1.0,38.696441650390625
11.734001636505127,1.0,46.2267951965332
11.744117259979248,-1.0,52.8292121887207
11.754222393035889,-1.0,52.8292121887207
11.764349937438965,-1.0,58.32079315185547
11.774463891983032,-1.0,64.37723541259766
11.784557580947876,1.0,64.37723541259766
11.794678688049316,-0.008322134613990784,66.23784637451172
11.804791688919067,-0.008322134613990784,69.43333435058594
11.814984798431396,-1.0,69.43333435058594
11.825127124786377,-1.0,71.61881256103516
11.835255146026611,1.0,71.61881256103516
11.845359325408936,1.0,72.27780151367188
11.855477333068848,1.0,71.63762664794922
11.865634679794312,1.0,71.63762664794922
11.875743389129639,-1.0,67.88561248779297
11.885866165161133,-1.0,64.02491760253906
11.896037817001343,-1.0,64.02491760253906
11.906190395355225,-1.0,58.99685287475586
11.916315793991089,1.0,58.99685287475586
11.92644190788269,1.0,53.06891632080078
11.936565160751343,-1.0,44.6849365234375
11.946686744689941,-1.0,44.6849365234375
11.956819772720337,-1.0,38.0395622253418
11.966975212097168,-1.0,30.85403823852539
11.97710132598877,1.0,30.85403823852539
11.987248420715332,1.0,22.133935928344727
11.997401475906372,1.0,11.210260391235352
12.007557153701782,1.0,11.210260391235352
12.01770830154419,-1.0,0.7064874172210693
12.027878522872925,-1.0,0.7064874172210693
12.037993669509888,-1.0,-10.185938835144043
12.04810118675232,-1.0,-19.914873123168945
12.058205366134644,1.0,-19.914873123168945
12.068303346633911,1.0,-28.768957138061523
12.078416347503662,1.0,-38.90025329589844
12.088557481765747,1.0,-38.90025329589844
12.09868049621582,-1.0,-48.02533721923828
12.108795642852783,-1.0,-54.75296401977539
12.118934392929077,-1.0,-54.75296401977539
12.129071712493896,-1.0,-61.27431869506836
12.139435291290283,1.0,-61.27431869506836
12.149621486663818,1.0,-65.88311004638672
12.159724950790405,-1.0,-69.11279296875
12.169824361801147,-1.0,-69.11279296875
