t,u,omega_radps,thro,m0_omega
8.318920135498047,-0.865609347820282,-0.4519402086734772,0.5,2.5317234692103498e-36
8.329039573669434,-0.865609347820282,-0.40553298592567444,0.5,1.3370898476506825e-36
8.339157342910767,1.0,-0.40553298592567444,0.5,1.3370898476506825e-36
8.349279403686523,1.0,-0.29925814270973206,0.5,7.061629492559567e-37
8.359379053115845,1.0,-0.15123532712459564,0.5,3.7294874794354416e-37
8.369503498077393,1.0,-0.15123532712459564,0.5,3.7294874794354416e-37
8.37961196899414,1.0,0.015186513774096966,0.5,1.96966915719454e-37
8.389723062515259,1.0,0.175160214304924,0.5,1.0402492066286878e-37
8.39985466003418,0.9677492380142212,0.175160214304924,0.5,1.0402492066286878e-37
8.410338401794434,0.9677492380142212,0.30601775646209717,0.5,5.493910020014606e-38
8.420572519302368,0.868442714214325,0.39036932587623596,0.5,2.9015199121804874e-38
8.430706024169922,0.868442714214325,0.39036932587623596,0.5,2.9015199121804874e-38
8.440850496292114,0.7239237427711487,0.4182315766811371,0.5,1.5323911968310216e-38
8.450987815856934,-0.7979557514190674,0.3879636228084564,0.5,8.093081571636978e-39
8.46111536026001,-0.7979557514190674,0.3879636228084564,0.5,8.093081571636978e-39
8.471229791641235,-1.0,0.305980384349823,0.5,4.274232168092771e-39
8.481348991394043,-1.0,0.305980384349823,0.5,4.274232168092771e-39
8.491462230682373,-1.0,0.1853838711977005,0.5,2.2573713143593484e-39
8.501599311828613,-1.0,0.04378843680024147,0.5,1.1921939048813392e-39
8.511721849441528,-1.0,0.04378843680024147,0.5,1.1921939048813392e-39
8.521836280822754,-1.0,-0.09929944574832916,0.5,6.296426363781414e-40
8.531960725784302,-0.9711349010467529,-0.2251623570919037,0.5,3.3253793467352936e-40
8.542080163955688,-0.9711349010467529,-0.2251623570919037,0.5,3.3253793467352936e-40
8.552213191986084,-0.8187400102615356,-0.31825515627861023,0.5,1.7562753913075797e-40
8.562325954437256,-0.8187400102615356,-0.31825515627861023,0.5,1.7562753913075797e-40
8.572437524795532,0.6484555602073669,-0.3680066168308258,0.5,9.275895184598127e-41
8.582601070404053,0.6484555602073669,-0.369855672121048,0.5,4.89893943127956e-41
8.592755794525146,1.0,-0.369855672121048,0.5,4.89893943127956e-41
8.602883338928223,1.0,-0.32545408606529236,0.5,2.5870772248364773e-41
8.613015174865723,1.0,-0.24207963049411774,0.5,1.366406132563129e-41
8.623160362243652,1.0,-0.24207963049411774,0.5,1.366406132563129e-41
